elapsed_s,event,body_x,body_y,dist,tags_used
13.935,lost,,,,
13.948,lost,,,,
13.962,lost,,,,
13.974,lost,,,,
13.985,lost,,,,
13.999,lost,,,,
14.012,lost,,,,
14.024,lost,,,,
14.036,lost,,,,
14.048,lost,,,,
14.064,lost,,,,
14.078,lost,,,,
14.090,lost,,,,
14.102,lost,,,,
14.117,lost,,,,
14.128,lost,,,,
14.141,lost,,,,
14.156,lost,,,,
14.170,lost,,,,
14.183,lost,,,,
14.194,lost,,,,
14.206,lost,,,,
14.218,lost,,,,
14.230,lost,,,,
14.242,lost,,,,
14.252,lost,,,,
14.266,lost,,,,
14.278,lost,,,,
14.288,lost,,,,
14.302,lost,,,,
14.316,lost,,,,
14.328,lost,,,,
14.340,lost,,,,
14.353,lost,,,,
14.367,lost,,,,
14.379,lost,,,,
14.390,lost,,,,
14.408,lost,,,,
14.419,lost,,,,
14.433,lost,,,,
14.445,lost,,,,
14.457,lost,,,,
14.470,lost,,,,
14.483,lost,,,,
14.494,lost,,,,
14.507,lost,,,,
14.520,lost,,,,
14.532,lost,,,,
14.545,lost,,,,
14.557,lost,,,,
14.570,lost,,,,
14.582,lost,,,,
14.595,lost,,,,
14.607,lost,,,,
14.619,lost,,,,
14.632,lost,,,,
14.643,lost,,,,
14.658,lost,,,,
14.672,lost,,,,
14.686,lost,,,,
14.699,lost,,,,
14.713,lost,,,,
14.724,lost,,,,
14.736,lost,,,,
14.747,lost,,,,
14.760,lost,,,,
14.772,lost,,,,
14.784,lost,,,,
14.795,lost,,,,
14.808,lost,,,,
14.820,lost,,,,
14.832,lost,,,,
14.844,lost,,,,
14.856,lost,,,,
14.870,lost,,,,
14.882,lost,,,,
14.895,lost,,,,
14.906,lost,,,,
14.920,lost,,,,
14.932,lost,,,,
14.943,lost,,,,
14.954,lost,,,,
14.966,lost,,,,
14.979,lost,,,,
14.992,lost,,,,
15.005,lost,,,,
15.020,lost,,,,
15.032,lost,,,,
15.042,lost,,,,
15.057,lost,,,,
15.070,lost,,,,
15.081,lost,,,,
15.091,lost,,,,
15.103,lost,,,,
15.118,lost,,,,
15.131,lost,,,,
15.144,lost,,,,
15.155,lost,,,,
15.170,lost,,,,
15.182,lost,,,,
15.193,lost,,,,
15.204,lost,,,,
15.218,lost,,,,
15.231,lost,,,,
15.242,lost,,,,
15.253,lost,,,,
15.265,lost,,,,
15.278,lost,,,,
15.291,lost,,,,
15.304,lost,,,,
15.317,lost,,,,
15.330,lost,,,,
15.343,lost,,,,
15.355,lost,,,,
15.368,lost,,,,
15.382,lost,,,,
15.392,lost,,,,
15.403,lost,,,,
15.416,lost,,,,
15.431,lost,,,,
15.442,lost,,,,
15.455,lost,,,,
15.469,lost,,,,
15.485,lost,,,,
15.498,lost,,,,
15.508,lost,,,,
15.521,lost,,,,
15.535,lost,,,,
15.547,lost,,,,
15.557,lost,,,,
15.571,lost,,,,
15.584,lost,,,,
15.595,lost,,,,
15.606,lost,,,,
15.619,lost,,,,
15.631,lost,,,,
15.641,lost,,,,
15.651,lost,,,,
15.662,lost,,,,
15.677,lost,,,,
15.690,lost,,,,
15.702,lost,,,,
15.713,lost,,,,
15.726,lost,,,,
15.737,lost,,,,
15.749,lost,,,,
15.761,lost,,,,
15.774,lost,,,,
15.787,lost,,,,
15.800,lost,,,,
15.812,lost,,,,
15.823,lost,,,,
15.837,lost,,,,
15.850,lost,,,,
15.861,lost,,,,
15.872,lost,,,,
15.885,lost,,,,
15.896,lost,,,,
15.907,lost,,,,
15.920,lost,,,,
15.932,lost,,,,
15.945,lost,,,,
15.957,lost,,,,
15.970,lost,,,,
15.984,lost,,,,
15.995,lost,,,,
16.006,lost,,,,
16.020,lost,,,,
16.033,lost,,,,
16.045,lost,,,,
16.057,lost,,,,
16.071,lost,,,,
16.085,lost,,,,
16.098,lost,,,,
16.111,lost,,,,
16.125,lost,,,,
16.137,lost,,,,
16.149,lost,,,,
16.159,lost,,,,
16.170,lost,,,,
16.185,lost,,,,
16.199,lost,,,,
16.211,lost,,,,
16.224,lost,,,,
16.236,lost,,,,
16.250,lost,,,,
16.266,lost,,,,
16.279,lost,,,,
16.292,lost,,,,
16.306,lost,,,,
16.318,lost,,,,
16.332,lost,,,,
16.344,lost,,,,
16.359,lost,,,,
16.371,lost,,,,
16.384,lost,,,,
16.395,lost,,,,
16.407,lost,,,,
16.421,lost,,,,
16.434,lost,,,,
16.446,lost,,,,
16.458,lost,,,,
16.471,lost,,,,
16.483,lost,,,,
16.494,lost,,,,
16.507,lost,,,,
16.520,lost,,,,
16.532,lost,,,,
16.543,lost,,,,
16.556,lost,,,,
16.569,lost,,,,
16.581,lost,,,,
16.592,lost,,,,
16.605,lost,,,,
16.619,lost,,,,
16.630,lost,,,,
16.641,lost,,,,
16.654,lost,,,,
16.668,lost,,,,
16.680,lost,,,,
16.691,lost,,,,
16.704,lost,,,,
16.717,lost,,,,
16.728,lost,,,,
16.739,lost,,,,
16.750,lost,,,,
16.764,lost,,,,
16.775,lost,,,,
16.787,lost,,,,
16.800,lost,,,,
16.813,lost,,,,
16.825,lost,,,,
16.837,lost,,,,
16.848,lost,,,,
16.860,lost,,,,
16.873,lost,,,,
16.886,lost,,,,
16.899,lost,,,,
16.913,lost,,,,
16.924,lost,,,,
16.936,lost,,,,
16.949,lost,,,,
16.964,lost,,,,
16.975,lost,,,,
16.989,lost,,,,
17.002,lost,,,,
17.017,lost,,,,
17.028,lost,,,,
17.040,lost,,,,
17.053,lost,,,,
17.066,lost,,,,
17.078,lost,,,,
17.090,lost,,,,
17.103,lost,,,,
17.116,lost,,,,
17.126,lost,,,,
17.137,lost,,,,
17.149,lost,,,,
17.163,lost,,,,
17.175,lost,,,,
17.186,lost,,,,
17.198,lost,,,,
17.211,lost,,,,
17.224,lost,,,,
17.236,lost,,,,
17.248,lost,,,,
17.260,lost,,,,
17.272,lost,,,,
17.283,lost,,,,
17.294,lost,,,,
17.308,lost,,,,
17.321,lost,,,,
17.332,lost,,,,
17.344,lost,,,,
17.356,lost,,,,
17.370,lost,,,,
17.381,lost,,,,
17.391,lost,,,,
17.401,lost,,,,
17.414,lost,,,,
17.427,lost,,,,
17.439,lost,,,,
17.450,lost,,,,
17.464,lost,,,,
17.479,lost,,,,
17.491,lost,,,,
17.503,lost,,,,
17.516,lost,,,,
17.528,lost,,,,
17.540,lost,,,,
17.552,lost,,,,
17.565,lost,,,,
17.577,lost,,,,
17.591,lost,,,,
17.603,lost,,,,
17.615,lost,,,,
17.628,lost,,,,
17.641,lost,,,,
17.652,lost,,,,
17.665,lost,,,,
17.677,lost,,,,
17.689,lost,,,,
17.701,lost,,,,
17.713,lost,,,,
17.725,lost,,,,
17.739,lost,,,,
17.752,lost,,,,
17.766,lost,,,,
17.783,lost,,,,
17.796,lost,,,,
17.809,lost,,,,
17.819,lost,,,,
17.831,lost,,,,
17.845,lost,,,,
17.858,lost,,,,
17.870,lost,,,,
17.883,lost,,,,
17.896,lost,,,,
17.908,lost,,,,
17.919,lost,,,,
17.933,lost,,,,
17.944,lost,,,,
17.956,lost,,,,
17.968,lost,,,,
17.980,lost,,,,
17.991,lost,,,,
18.004,lost,,,,
18.015,lost,,,,
18.027,lost,,,,
18.040,lost,,,,
18.053,lost,,,,
18.065,lost,,,,
18.079,lost,,,,
18.092,lost,,,,
18.104,lost,,,,
18.116,lost,,,,
18.128,lost,,,,
18.141,lost,,,,
18.153,lost,,,,
18.164,lost,,,,
18.176,lost,,,,
18.190,lost,,,,
18.203,lost,,,,
18.215,lost,,,,
18.231,lost,,,,
18.242,lost,,,,
18.255,lost,,,,
18.267,lost,,,,
18.281,lost,,,,
18.293,lost,,,,
18.305,lost,,,,
18.317,lost,,,,
18.329,lost,,,,
18.341,lost,,,,
18.352,lost,,,,
18.364,lost,,,,
18.377,lost,,,,
18.388,lost,,,,
18.401,lost,,,,
18.412,lost,,,,
18.425,lost,,,,
18.437,lost,,,,
18.450,lost,,,,
18.460,lost,,,,
18.470,lost,,,,
18.483,lost,,,,
18.497,lost,,,,
18.509,lost,,,,
18.522,lost,,,,
18.536,lost,,,,
18.549,lost,,,,
18.561,lost,,,,
18.573,lost,,,,
18.587,lost,,,,
18.600,lost,,,,
18.612,lost,,,,
18.626,lost,,,,
18.638,lost,,,,
18.652,lost,,,,
18.665,lost,,,,
18.677,lost,,,,
18.689,lost,,,,
18.700,lost,,,,
18.711,lost,,,,
18.723,lost,,,,
18.736,lost,,,,
18.749,lost,,,,
18.762,lost,,,,
18.772,lost,,,,
18.786,lost,,,,
18.798,lost,,,,
18.809,lost,,,,
18.822,lost,,,,
18.836,lost,,,,
18.849,lost,,,,
18.859,lost,,,,
18.871,lost,,,,
18.885,lost,,,,
18.897,lost,,,,
18.908,lost,,,,
18.921,lost,,,,
18.936,lost,,,,
18.949,lost,,,,
18.960,lost,,,,
18.972,lost,,,,
18.989,lost,,,,
19.001,lost,,,,
19.013,lost,,,,
19.026,lost,,,,
19.037,lost,,,,
19.049,lost,,,,
19.062,lost,,,,
19.074,lost,,,,
19.087,lost,,,,
19.100,lost,,,,
19.110,lost,,,,
19.123,lost,,,,
19.138,lost,,,,
19.151,lost,,,,
19.165,lost,,,,
19.178,lost,,,,
19.190,lost,,,,
19.203,lost,,,,
19.217,lost,,,,
19.229,lost,,,,
19.242,lost,,,,
19.256,lost,,,,
19.269,lost,,,,
19.284,lost,,,,
19.297,lost,,,,
19.308,lost,,,,
19.320,lost,,,,
19.333,lost,,,,
19.346,lost,,,,
19.358,lost,,,,
19.368,lost,,,,
19.383,lost,,,,
19.395,lost,,,,
19.406,lost,,,,
19.417,lost,,,,
19.431,lost,,,,
19.444,lost,,,,
19.456,lost,,,,
19.470,lost,,,,
19.483,lost,,,,
19.496,lost,,,,
19.508,lost,,,,
19.520,lost,,,,
19.531,lost,,,,
19.543,lost,,,,
19.558,lost,,,,
19.570,lost,,,,
19.583,lost,,,,
19.597,lost,,,,
19.609,lost,,,,
19.620,lost,,,,
19.633,lost,,,,
19.647,lost,,,,
19.660,lost,,,,
19.672,lost,,,,
19.685,lost,,,,
19.699,lost,,,,
19.711,lost,,,,
19.722,lost,,,,
19.734,lost,,,,
19.746,lost,,,,
19.758,lost,,,,
19.771,lost,,,,
19.786,lost,,,,
19.800,lost,,,,
19.812,lost,,,,
19.823,lost,,,,
19.837,lost,,,,
19.850,lost,,,,
19.862,lost,,,,
19.873,lost,,,,
19.887,lost,,,,
19.900,lost,,,,
19.913,lost,,,,
19.924,lost,,,,
19.937,lost,,,,
19.951,lost,,,,
19.964,lost,,,,
19.976,lost,,,,
19.987,lost,,,,
20.002,lost,,,,
20.014,lost,,,,
20.024,lost,,,,
20.037,lost,,,,
20.053,lost,,,,
20.065,lost,,,,
20.078,lost,,,,
20.091,lost,,,,
20.103,lost,,,,
20.116,lost,,,,
20.127,lost,,,,
20.138,lost,,,,
20.153,lost,,,,
20.167,lost,,,,
20.180,lost,,,,
20.193,lost,,,,
20.205,lost,,,,
20.218,lost,,,,
20.231,lost,,,,
20.244,lost,,,,
20.256,lost,,,,
20.269,lost,,,,
20.283,lost,,,,
20.297,lost,,,,
20.308,lost,,,,
20.320,lost,,,,
20.332,lost,,,,
20.346,lost,,,,
20.359,lost,,,,
20.370,lost,,,,
20.383,lost,,,,
20.396,lost,,,,
20.407,lost,,,,
20.420,lost,,,,
20.432,lost,,,,
20.445,lost,,,,
20.458,lost,,,,
20.470,lost,,,,
20.482,lost,,,,
20.496,lost,,,,
20.510,lost,,,,
20.524,lost,,,,
20.537,lost,,,,
20.552,lost,,,,
20.568,lost,,,,
20.586,lost,,,,
20.603,lost,,,,
20.619,lost,,,,
20.636,lost,,,,
20.651,lost,,,,
20.664,lost,,,,
20.678,lost,,,,
20.691,lost,,,,
20.705,lost,,,,
20.717,lost,,,,
20.732,lost,,,,
20.748,lost,,,,
20.762,lost,,,,
20.774,lost,,,,
20.787,lost,,,,
20.800,lost,,,,
20.813,lost,,,,
20.824,lost,,,,
20.837,lost,,,,
20.851,lost,,,,
20.867,lost,,,,
20.879,lost,,,,
20.891,lost,,,,
20.906,lost,,,,
20.920,lost,,,,
20.933,lost,,,,
20.946,lost,,,,
20.960,lost,,,,
20.973,lost,,,,
20.985,lost,,,,
20.997,lost,,,,
21.010,lost,,,,
21.023,lost,,,,
21.035,lost,,,,
21.048,lost,,,,
21.060,lost,,,,
21.073,lost,,,,
21.087,lost,,,,
21.100,lost,,,,
21.112,lost,,,,
21.123,lost,,,,
21.137,lost,,,,
21.150,lost,,,,
21.162,lost,,,,
21.175,lost,,,,
21.189,lost,,,,
21.199,lost,,,,
21.213,lost,,,,
21.227,lost,,,,
21.241,lost,,,,
21.253,lost,,,,
21.266,lost,,,,
21.281,lost,,,,
21.292,lost,,,,
21.304,lost,,,,
21.317,lost,,,,
21.330,lost,,,,
21.341,lost,,,,
21.353,lost,,,,
21.367,lost,,,,
21.381,lost,,,,
21.393,lost,,,,
21.404,lost,,,,
21.416,lost,,,,
21.428,lost,,,,
21.441,lost,,,,
21.455,lost,,,,
21.468,lost,,,,
21.480,lost,,,,
21.492,lost,,,,
21.505,lost,,,,
21.518,lost,,,,
21.530,lost,,,,
21.543,lost,,,,
21.555,lost,,,,
21.568,lost,,,,
21.582,lost,,,,
21.595,lost,,,,
21.608,lost,,,,
21.623,lost,,,,
21.635,lost,,,,
21.650,lost,,,,
21.664,lost,,,,
21.676,lost,,,,
21.690,lost,,,,
21.704,lost,,,,
21.718,lost,,,,
21.731,lost,,,,
21.743,lost,,,,
21.755,lost,,,,
21.770,lost,,,,
21.783,lost,,,,
21.794,lost,,,,
21.808,lost,,,,
21.822,lost,,,,
21.836,lost,,,,
21.848,lost,,,,
21.863,lost,,,,
21.875,lost,,,,
21.887,lost,,,,
21.899,lost,,,,
21.913,lost,,,,
21.926,lost,,,,
21.939,lost,,,,
21.952,lost,,,,
21.966,lost,,,,
21.980,lost,,,,
21.992,lost,,,,
22.008,lost,,,,
22.022,lost,,,,
22.037,lost,,,,
22.050,lost,,,,
22.064,lost,,,,
22.079,lost,,,,
22.092,lost,,,,
22.105,lost,,,,
22.117,lost,,,,
22.132,lost,,,,
22.146,lost,,,,
22.158,lost,,,,
22.171,lost,,,,
22.186,lost,,,,
22.200,lost,,,,
22.213,lost,,,,
22.227,lost,,,,
22.239,lost,,,,
22.251,lost,,,,
22.264,lost,,,,
22.277,lost,,,,
22.292,lost,,,,
22.304,lost,,,,
22.316,lost,,,,
22.329,lost,,,,
22.342,lost,,,,
22.354,lost,,,,
22.367,lost,,,,
22.379,lost,,,,
22.394,lost,,,,
22.407,lost,,,,
22.420,lost,,,,
22.433,lost,,,,
22.448,lost,,,,
22.461,lost,,,,
22.473,lost,,,,
22.488,lost,,,,
22.503,lost,,,,
22.513,lost,,,,
22.524,lost,,,,
22.536,lost,,,,
22.551,lost,,,,
22.565,lost,,,,
22.577,lost,,,,
22.591,lost,,,,
22.605,lost,,,,
22.617,lost,,,,
22.629,lost,,,,
22.642,lost,,,,
22.654,lost,,,,
22.668,lost,,,,
22.679,lost,,,,
22.691,lost,,,,
22.705,lost,,,,
22.719,lost,,,,
22.732,lost,,,,
22.747,lost,,,,
22.759,lost,,,,
22.770,lost,,,,
22.783,lost,,,,
22.798,lost,,,,
22.810,lost,,,,
22.822,lost,,,,
22.834,lost,,,,
22.849,lost,,,,
22.861,lost,,,,
22.874,lost,,,,
22.886,lost,,,,
22.901,lost,,,,
22.915,lost,,,,
22.926,lost,,,,
22.940,lost,,,,
22.954,lost,,,,
22.965,lost,,,,
22.978,lost,,,,
22.989,lost,,,,
23.003,lost,,,,
23.017,lost,,,,
23.028,lost,,,,
23.039,lost,,,,
23.053,lost,,,,
23.067,lost,,,,
23.080,lost,,,,
23.092,lost,,,,
23.105,lost,,,,
23.118,lost,,,,
23.131,lost,,,,
23.142,lost,,,,
23.153,lost,,,,
23.167,lost,,,,
23.180,lost,,,,
23.191,lost,,,,
23.205,lost,,,,
23.219,lost,,,,
23.233,lost,,,,
23.245,lost,,,,
23.259,lost,,,,
23.272,lost,,,,
23.285,lost,,,,
23.297,lost,,,,
23.311,lost,,,,
23.325,lost,,,,
23.339,lost,,,,
23.350,lost,,,,
23.364,lost,,,,
23.376,lost,,,,
23.388,lost,,,,
23.400,lost,,,,
23.414,lost,,,,
23.428,lost,,,,
23.441,lost,,,,
23.453,lost,,,,
23.466,lost,,,,
23.478,lost,,,,
23.491,lost,,,,
23.502,lost,,,,
23.515,lost,,,,
23.527,lost,,,,
23.539,lost,,,,
23.551,lost,,,,
23.562,lost,,,,
23.576,lost,,,,
23.588,lost,,,,
23.599,lost,,,,
23.612,lost,,,,
23.626,lost,,,,
23.638,lost,,,,
23.649,lost,,,,
23.662,lost,,,,
23.674,lost,,,,
23.686,lost,,,,
23.700,lost,,,,
23.711,lost,,,,
23.724,lost,,,,
23.738,lost,,,,
23.751,lost,,,,
23.764,lost,,,,
23.775,lost,,,,
23.790,lost,,,,
23.801,lost,,,,
23.813,lost,,,,
23.825,lost,,,,
23.837,lost,,,,
23.852,lost,,,,
23.866,lost,,,,
23.877,lost,,,,
23.890,lost,,,,
23.903,lost,,,,
23.916,lost,,,,
23.928,lost,,,,
23.939,lost,,,,
23.953,lost,,,,
23.966,lost,,,,
23.979,lost,,,,
23.994,lost,,,,
24.006,lost,,,,
24.017,lost,,,,
24.029,lost,,,,
24.041,lost,,,,
24.054,lost,,,,
24.067,lost,,,,
24.079,lost,,,,
24.092,lost,,,,
24.104,lost,,,,
24.116,lost,,,,
24.128,lost,,,,
24.140,lost,,,,
24.153,lost,,,,
24.166,lost,,,,
24.178,lost,,,,
24.189,lost,,,,
24.202,lost,,,,
24.215,lost,,,,
24.227,lost,,,,
24.240,lost,,,,
24.252,lost,,,,
24.267,lost,,,,
24.279,lost,,,,
24.291,lost,,,,
24.305,lost,,,,
24.320,lost,,,,
24.333,lost,,,,
24.345,lost,,,,
24.358,lost,,,,
24.371,lost,,,,
24.383,lost,,,,
24.396,lost,,,,
24.409,lost,,,,
24.421,lost,,,,
24.433,lost,,,,
24.446,lost,,,,
24.458,lost,,,,
24.472,lost,,,,
24.485,lost,,,,
24.497,lost,,,,
24.511,lost,,,,
24.523,lost,,,,
24.536,lost,,,,
24.548,lost,,,,
24.561,lost,,,,
24.574,lost,,,,
24.587,lost,,,,
24.600,lost,,,,
24.611,lost,,,,
24.624,lost,,,,
24.637,lost,,,,
24.649,lost,,,,
24.661,lost,,,,
24.675,lost,,,,
24.687,lost,,,,
24.700,lost,,,,
24.715,lost,,,,
24.727,lost,,,,
24.739,lost,,,,
24.752,lost,,,,
24.766,lost,,,,
24.778,lost,,,,
24.788,lost,,,,
24.800,lost,,,,
24.814,lost,,,,
24.825,lost,,,,
24.837,lost,,,,
24.849,lost,,,,
24.863,lost,,,,
24.878,lost,,,,
24.889,lost,,,,
24.903,lost,,,,
24.915,lost,,,,
24.929,lost,,,,
24.941,lost,,,,
24.953,lost,,,,
24.967,lost,,,,
24.981,lost,,,,
24.993,lost,,,,
25.004,lost,,,,
25.017,lost,,,,
25.030,lost,,,,
25.042,lost,,,,
25.053,lost,,,,
25.067,lost,,,,
25.081,lost,,,,
25.093,lost,,,,
25.107,lost,,,,
25.120,lost,,,,
25.133,lost,,,,
25.145,lost,,,,
25.157,lost,,,,
25.170,lost,,,,
25.185,lost,,,,
25.197,lost,,,,
25.208,lost,,,,
25.223,lost,,,,
25.235,lost,,,,
25.251,lost,,,,
25.264,lost,,,,
25.275,lost,,,,
25.290,lost,,,,
25.304,lost,,,,
