elapsed_s,event,body_x,body_y,dist,tags_used
47.252,lost,,,,
47.265,lost,,,,
47.277,lost,,,,
47.289,lost,,,,
47.303,lost,,,,
47.318,lost,,,,
47.329,lost,,,,
47.340,lost,,,,
47.355,lost,,,,
47.368,lost,,,,
47.380,lost,,,,
47.392,lost,,,,
47.405,lost,,,,
47.418,lost,,,,
47.431,lost,,,,
47.442,lost,,,,
47.455,lost,,,,
47.468,lost,,,,
47.482,lost,,,,
47.494,lost,,,,
47.507,lost,,,,
47.523,lost,,,,
47.536,lost,,,,
47.549,lost,,,,
47.561,lost,,,,
47.576,lost,,,,
47.589,lost,,,,
47.602,lost,,,,
47.617,lost,,,,
47.631,lost,,,,
47.642,lost,,,,
47.656,lost,,,,
47.670,lost,,,,
47.683,lost,,,,
47.694,lost,,,,
47.705,lost,,,,
47.717,lost,,,,
47.731,lost,,,,
47.744,lost,,,,
47.756,lost,,,,
47.770,lost,,,,
47.785,lost,,,,
47.797,lost,,,,
47.809,lost,,,,
47.823,lost,,,,
47.836,lost,,,,
47.848,lost,,,,
47.860,lost,,,,
47.872,lost,,,,
47.887,lost,,,,
47.900,lost,,,,
47.912,lost,,,,
47.924,lost,,,,
47.938,lost,,,,
47.952,lost,,,,
47.965,lost,,,,
47.979,lost,,,,
47.993,lost,,,,
48.006,lost,,,,
48.017,lost,,,,
48.033,lost,,,,
48.045,lost,,,,
48.056,lost,,,,
48.066,lost,,,,
48.078,lost,,,,
48.092,lost,,,,
48.104,lost,,,,
48.115,lost,,,,
48.127,lost,,,,
48.140,lost,,,,
48.153,lost,,,,
48.165,lost,,,,
48.177,lost,,,,
48.190,lost,,,,
48.204,lost,,,,
48.216,lost,,,,
48.227,lost,,,,
48.240,lost,,,,
48.253,lost,,,,
48.265,lost,,,,
48.278,lost,,,,
48.292,lost,,,,
48.306,lost,,,,
48.318,lost,,,,
48.330,lost,,,,
48.344,lost,,,,
48.359,lost,,,,
48.370,lost,,,,
48.381,lost,,,,
48.394,lost,,,,
48.407,lost,,,,
48.420,lost,,,,
48.432,lost,,,,
48.445,lost,,,,
48.460,lost,,,,
48.474,lost,,,,
48.485,lost,,,,
48.497,lost,,,,
48.512,lost,,,,
48.524,lost,,,,
48.535,lost,,,,
48.548,lost,,,,
48.561,lost,,,,
48.573,lost,,,,
48.586,lost,,,,
48.598,lost,,,,
48.611,lost,,,,
48.626,lost,,,,
48.637,lost,,,,
48.648,lost,,,,
48.661,lost,,,,
48.673,lost,,,,
48.685,lost,,,,
48.696,lost,,,,
48.709,lost,,,,
48.724,lost,,,,
48.737,lost,,,,
48.749,lost,,,,
48.762,lost,,,,
48.776,lost,,,,
48.787,lost,,,,
48.800,lost,,,,
48.813,lost,,,,
48.825,lost,,,,
48.838,lost,,,,
48.849,lost,,,,
48.861,lost,,,,
48.874,lost,,,,
48.888,lost,,,,
48.902,lost,,,,
48.914,lost,,,,
48.927,lost,,,,
48.942,lost,,,,
48.955,lost,,,,
48.968,lost,,,,
48.982,lost,,,,
48.994,lost,,,,
49.006,lost,,,,
49.018,lost,,,,
49.033,lost,,,,
49.045,lost,,,,
49.057,lost,,,,
49.070,lost,,,,
49.084,lost,,,,
49.096,lost,,,,
49.108,lost,,,,
49.118,lost,,,,
49.132,lost,,,,
49.148,lost,,,,
49.160,lost,,,,
49.172,lost,,,,
49.187,lost,,,,
49.201,lost,,,,
49.212,lost,,,,
49.225,lost,,,,
49.237,lost,,,,
49.252,lost,,,,
49.265,lost,,,,
49.277,lost,,,,
49.291,lost,,,,
49.306,lost,,,,
49.320,lost,,,,
49.332,lost,,,,
49.346,lost,,,,
49.358,lost,,,,
49.370,lost,,,,
49.381,lost,,,,
49.394,lost,,,,
49.406,lost,,,,
49.421,lost,,,,
49.433,lost,,,,
49.446,lost,,,,
49.458,lost,,,,
49.473,lost,,,,
49.484,lost,,,,
49.495,lost,,,,
49.508,lost,,,,
49.521,lost,,,,
49.534,lost,,,,
49.548,lost,,,,
49.560,lost,,,,
49.576,lost,,,,
49.589,lost,,,,
49.601,lost,,,,
49.615,lost,,,,
49.630,lost,,,,
49.642,lost,,,,
49.655,lost,,,,
49.668,lost,,,,
49.682,lost,,,,
49.695,lost,,,,
49.707,lost,,,,
49.721,lost,,,,
49.736,lost,,,,
49.750,lost,,,,
49.762,lost,,,,
49.778,lost,,,,
49.796,lost,,,,
49.809,lost,,,,
49.822,lost,,,,
49.834,lost,,,,
49.848,lost,,,,
49.863,lost,,,,
49.877,lost,,,,
49.891,lost,,,,
49.907,lost,,,,
49.924,lost,,,,
49.937,lost,,,,
49.950,lost,,,,
49.963,lost,,,,
49.978,lost,,,,
49.992,lost,,,,
50.005,lost,,,,
50.020,lost,,,,
50.035,lost,,,,
50.046,lost,,,,
50.058,lost,,,,
50.072,lost,,,,
50.087,lost,,,,
50.102,lost,,,,
50.114,lost,,,,
50.125,lost,,,,
50.138,lost,,,,
50.154,lost,,,,
50.168,lost,,,,
50.183,lost,,,,
50.195,lost,,,,
50.207,lost,,,,
50.219,lost,,,,
50.232,lost,,,,
50.244,lost,,,,
50.260,lost,,,,
50.273,lost,,,,
50.288,lost,,,,
50.303,lost,,,,
50.315,lost,,,,
50.328,lost,,,,
50.341,lost,,,,
50.355,lost,,,,
50.368,lost,,,,
50.380,lost,,,,
50.393,lost,,,,
50.409,lost,,,,
50.422,lost,,,,
50.434,lost,,,,
50.446,lost,,,,
50.459,lost,,,,
50.473,lost,,,,
50.486,lost,,,,
50.498,lost,,,,
50.512,lost,,,,
50.526,lost,,,,
50.540,lost,,,,
50.552,lost,,,,
50.566,lost,,,,
50.579,lost,,,,
50.591,lost,,,,
50.604,lost,,,,
50.619,lost,,,,
50.633,lost,,,,
50.647,lost,,,,
50.661,lost,,,,
50.677,lost,,,,
50.691,lost,,,,
50.704,lost,,,,
50.718,lost,,,,
50.734,lost,,,,
50.750,lost,,,,
50.762,lost,,,,
50.776,lost,,,,
50.789,lost,,,,
50.803,lost,,,,
50.818,lost,,,,
50.830,lost,,,,
50.845,lost,,,,
50.858,lost,,,,
50.871,lost,,,,
50.887,lost,,,,
50.899,lost,,,,
50.915,lost,,,,
50.928,lost,,,,
50.943,lost,,,,
50.957,lost,,,,
50.973,lost,,,,
50.990,lost,,,,
51.006,lost,,,,
51.022,lost,,,,
51.035,lost,,,,
51.051,lost,,,,
51.064,lost,,,,
51.078,lost,,,,
51.092,lost,,,,
51.107,lost,,,,
51.121,lost,,,,
51.135,lost,,,,
51.154,lost,,,,
51.175,lost,,,,
51.194,lost,,,,
51.211,lost,,,,
51.228,lost,,,,
51.244,lost,,,,
51.263,lost,,,,
51.278,lost,,,,
51.295,lost,,,,
51.311,lost,,,,
51.328,lost,,,,
51.345,lost,,,,
51.362,lost,,,,
51.378,lost,,,,
51.396,lost,,,,
51.413,lost,,,,
51.430,lost,,,,
51.449,lost,,,,
51.466,lost,,,,
51.484,lost,,,,
51.501,lost,,,,
51.518,lost,,,,
51.538,lost,,,,
51.555,lost,,,,
51.576,lost,,,,
51.595,lost,,,,
51.615,lost,,,,
51.634,lost,,,,
51.654,lost,,,,
51.672,lost,,,,
51.691,lost,,,,
51.708,lost,,,,
51.728,lost,,,,
51.745,lost,,,,
51.764,lost,,,,
51.782,lost,,,,
51.802,lost,,,,
51.818,lost,,,,
51.834,lost,,,,
51.852,lost,,,,
51.869,lost,,,,
51.884,lost,,,,
51.899,lost,,,,
51.916,lost,,,,
51.934,lost,,,,
51.951,lost,,,,
51.967,lost,,,,
51.982,lost,,,,
51.996,lost,,,,
52.011,lost,,,,
52.027,lost,,,,
52.043,lost,,,,
52.060,lost,,,,
52.074,lost,,,,
52.087,lost,,,,
52.101,lost,,,,
52.112,lost,,,,
52.122,lost,,,,
52.136,lost,,,,
52.148,lost,,,,
52.160,lost,,,,
52.172,lost,,,,
52.184,lost,,,,
52.196,lost,,,,
52.207,lost,,,,
52.220,lost,,,,
52.234,lost,,,,
52.245,lost,,,,
52.256,lost,,,,
52.269,lost,,,,
52.282,lost,,,,
52.298,lost,,,,
52.311,lost,,,,
52.324,lost,,,,
52.338,lost,,,,
52.350,lost,,,,
52.364,lost,,,,
52.380,lost,,,,
52.395,lost,,,,
52.407,lost,,,,
52.420,lost,,,,
52.433,lost,,,,
52.444,lost,,,,
52.457,lost,,,,
52.469,lost,,,,
52.485,lost,,,,
52.500,lost,,,,
52.512,lost,,,,
52.524,lost,,,,
52.538,lost,,,,
52.554,lost,,,,
52.568,lost,,,,
52.583,lost,,,,
52.598,lost,,,,
52.613,lost,,,,
52.627,lost,,,,
52.639,lost,,,,
52.654,target,-0.209,0.225,1.924,1
52.668,target,-0.209,0.225,1.924,1
52.683,target,-0.209,0.225,1.924,1
52.696,target,-0.209,0.225,1.924,1
52.709,target,-0.209,0.225,1.924,1
52.726,target,-0.209,0.225,1.924,1
52.738,target,-0.209,0.225,1.924,1
52.752,target,-0.209,0.225,1.924,1
52.765,target,-0.209,0.225,1.924,1
52.782,target,-0.209,0.225,1.924,1
52.797,target,-0.209,0.225,1.924,1
52.811,target,-0.209,0.225,1.924,1
52.824,target,-0.209,0.225,1.924,1
52.835,target,-0.209,0.225,1.924,1
52.847,target,-0.209,0.225,1.924,1
52.860,target,-0.209,0.225,1.924,1
52.874,target,-0.209,0.225,1.924,1
52.887,target,-0.209,0.225,1.924,1
52.903,target,-0.209,0.225,1.924,1
52.918,target,-0.209,0.225,1.924,1
52.930,target,-0.209,0.225,1.924,1
52.943,target,-0.209,0.225,1.924,1
52.958,target,-0.209,0.225,1.924,1
52.969,target,-0.209,0.225,1.924,1
52.981,target,-0.209,0.225,1.924,1
52.995,target,-0.209,0.225,1.924,1
53.007,target,-0.209,0.225,1.924,1
53.021,target,-0.209,0.225,1.924,1
53.035,target,-0.209,0.225,1.924,1
53.050,target,-0.209,0.225,1.924,1
53.064,target,-0.209,0.225,1.924,1
53.078,target,-0.209,0.225,1.924,1
53.091,target,-0.209,0.225,1.924,1
53.100,target,-0.209,0.225,1.924,1
53.111,target,-0.209,0.225,1.924,1
53.121,target,-0.209,0.225,1.924,1
53.135,target,-0.209,0.225,1.924,1
53.150,target,-0.209,0.225,1.924,1
53.164,target,-0.209,0.225,1.924,1
53.180,target,-0.209,0.225,1.924,1
53.193,lost,,,,
53.203,lost,,,,
53.214,lost,,,,
53.223,lost,,,,
53.235,lost,,,,
53.249,lost,,,,
53.262,lost,,,,
53.273,lost,,,,
53.288,lost,,,,
53.298,lost,,,,
53.308,lost,,,,
53.320,lost,,,,
53.329,lost,,,,
53.340,lost,,,,
53.352,lost,,,,
53.361,lost,,,,
53.371,lost,,,,
53.382,lost,,,,
53.392,lost,,,,
53.401,lost,,,,
53.413,lost,,,,
53.423,lost,,,,
53.432,lost,,,,
53.443,lost,,,,
53.454,lost,,,,
53.466,lost,,,,
53.480,lost,,,,
53.492,lost,,,,
53.502,lost,,,,
53.513,lost,,,,
53.523,lost,,,,
53.535,lost,,,,
53.550,lost,,,,
53.562,lost,,,,
53.575,lost,,,,
53.587,lost,,,,
53.595,lost,,,,
53.606,lost,,,,
53.618,lost,,,,
53.627,lost,,,,
53.637,lost,,,,
53.649,lost,,,,
53.658,lost,,,,
53.667,lost,,,,
53.676,lost,,,,
53.686,lost,,,,
53.695,lost,,,,
53.706,lost,,,,
53.717,lost,,,,
53.726,lost,,,,
53.737,lost,,,,
53.748,lost,,,,
53.758,lost,,,,
53.768,lost,,,,
53.778,lost,,,,
53.791,lost,,,,
53.804,lost,,,,
53.816,lost,,,,
53.825,lost,,,,
53.835,lost,,,,
53.844,lost,,,,
53.856,lost,,,,
53.866,lost,,,,
53.875,lost,,,,
53.885,lost,,,,
53.895,lost,,,,
53.905,lost,,,,
53.917,lost,,,,
53.925,lost,,,,
53.935,lost,,,,
53.946,lost,,,,
53.956,lost,,,,
53.965,lost,,,,
53.976,lost,,,,
53.986,lost,,,,
53.995,lost,,,,
54.006,lost,,,,
54.018,lost,,,,
54.027,lost,,,,
54.041,lost,,,,
54.055,lost,,,,
54.064,lost,,,,
54.074,lost,,,,
54.086,lost,,,,
54.095,lost,,,,
54.106,lost,,,,
54.119,lost,,,,
54.128,lost,,,,
54.138,lost,,,,
54.151,lost,,,,
54.160,lost,,,,
54.170,lost,,,,
54.182,lost,,,,
54.191,lost,,,,
54.201,lost,,,,
54.212,lost,,,,
54.221,lost,,,,
54.230,lost,,,,
54.239,lost,,,,
54.251,lost,,,,
54.260,lost,,,,
54.271,lost,,,,
54.283,lost,,,,
54.295,lost,,,,
54.307,lost,,,,
54.320,lost,,,,
54.330,lost,,,,
54.338,lost,,,,
54.349,lost,,,,
54.357,lost,,,,
54.365,lost,,,,
54.373,lost,,,,
54.385,lost,,,,
54.394,lost,,,,
54.404,lost,,,,
54.416,lost,,,,
54.424,lost,,,,
54.432,lost,,,,
54.441,lost,,,,
54.453,lost,,,,
54.462,lost,,,,
54.472,lost,,,,
54.484,lost,,,,
54.492,lost,,,,
54.500,lost,,,,
54.508,lost,,,,
54.521,lost,,,,
54.530,lost,,,,
54.540,lost,,,,
54.552,lost,,,,
54.562,lost,,,,
54.572,lost,,,,
54.584,lost,,,,
54.593,lost,,,,
54.602,lost,,,,
54.614,lost,,,,
54.624,lost,,,,
54.636,lost,,,,
54.650,lost,,,,
54.663,lost,,,,
54.674,lost,,,,
54.686,lost,,,,
54.697,lost,,,,
54.708,lost,,,,
54.723,lost,,,,
54.735,lost,,,,
54.744,lost,,,,
54.758,lost,,,,
54.769,lost,,,,
54.780,lost,,,,
54.792,lost,,,,
54.804,lost,,,,
54.819,lost,,,,
54.828,lost,,,,
54.837,lost,,,,
54.849,lost,,,,
54.858,lost,,,,
54.868,lost,,,,
54.878,lost,,,,
54.889,lost,,,,
54.900,lost,,,,
54.909,lost,,,,
54.922,lost,,,,
54.931,lost,,,,
54.939,lost,,,,
54.952,lost,,,,
54.963,lost,,,,
54.973,lost,,,,
54.986,lost,,,,
54.996,lost,,,,
55.006,lost,,,,
55.017,lost,,,,
55.027,lost,,,,
55.036,lost,,,,
55.048,lost,,,,
55.060,lost,,,,
55.070,lost,,,,
55.079,lost,,,,
55.093,lost,,,,
55.111,lost,,,,
55.122,lost,,,,
55.134,lost,,,,
55.146,lost,,,,
55.157,lost,,,,
55.167,lost,,,,
55.177,lost,,,,
55.188,lost,,,,
55.197,lost,,,,
55.208,lost,,,,
55.217,lost,,,,
55.225,lost,,,,
55.234,lost,,,,
55.242,lost,,,,
55.254,lost,,,,
55.264,lost,,,,
55.273,lost,,,,
55.285,lost,,,,
55.296,lost,,,,
55.310,lost,,,,
55.323,lost,,,,
55.333,lost,,,,
55.341,lost,,,,
55.353,lost,,,,
55.362,lost,,,,
55.372,lost,,,,
55.386,lost,,,,
55.395,lost,,,,
55.404,lost,,,,
55.416,lost,,,,
55.424,lost,,,,
55.433,lost,,,,
55.444,lost,,,,
55.456,lost,,,,
55.468,lost,,,,
55.482,lost,,,,
55.495,lost,,,,
55.505,lost,,,,
55.517,lost,,,,
55.526,lost,,,,
55.535,lost,,,,
55.544,lost,,,,
55.557,lost,,,,
55.570,lost,,,,
55.583,lost,,,,
55.594,lost,,,,
55.605,lost,,,,
55.620,lost,,,,
55.632,lost,,,,
55.644,lost,,,,
55.655,lost,,,,
55.667,lost,,,,
55.680,lost,,,,
55.692,lost,,,,
55.703,lost,,,,
55.717,lost,,,,
55.727,lost,,,,
55.738,lost,,,,
55.753,lost,,,,
55.763,lost,,,,
55.772,lost,,,,
55.784,lost,,,,
55.792,lost,,,,
55.801,lost,,,,
55.814,lost,,,,
55.824,lost,,,,
55.834,lost,,,,
55.846,lost,,,,
55.856,lost,,,,
55.864,lost,,,,
55.872,lost,,,,
55.886,lost,,,,
55.894,lost,,,,
55.906,lost,,,,
55.916,lost,,,,
55.925,lost,,,,
55.935,lost,,,,
55.944,lost,,,,
55.956,lost,,,,
55.967,lost,,,,
55.977,lost,,,,
55.987,lost,,,,
55.994,lost,,,,
56.003,lost,,,,
56.013,lost,,,,
56.024,lost,,,,
56.033,lost,,,,
56.042,lost,,,,
56.053,lost,,,,
56.062,lost,,,,
56.070,lost,,,,
56.080,lost,,,,
56.092,lost,,,,
56.101,lost,,,,
56.111,lost,,,,
56.121,lost,,,,
56.132,lost,,,,
56.145,lost,,,,
56.156,lost,,,,
56.168,lost,,,,
56.181,lost,,,,
56.193,lost,,,,
56.206,lost,,,,
56.217,lost,,,,
56.225,lost,,,,
56.235,lost,,,,
56.245,lost,,,,
56.255,lost,,,,
56.265,lost,,,,
56.276,lost,,,,
56.286,lost,,,,
56.297,lost,,,,
56.308,lost,,,,
56.320,lost,,,,
56.329,lost,,,,
56.340,lost,,,,
56.351,lost,,,,
56.360,lost,,,,
56.374,lost,,,,
56.383,lost,,,,
56.392,lost,,,,
56.401,lost,,,,
56.412,lost,,,,
56.423,lost,,,,
56.435,lost,,,,
56.450,lost,,,,
56.460,lost,,,,
56.474,lost,,,,
56.487,lost,,,,
56.499,lost,,,,
56.513,lost,,,,
56.523,lost,,,,
56.535,lost,,,,
56.545,lost,,,,
56.556,lost,,,,
56.570,lost,,,,
56.579,lost,,,,
56.588,lost,,,,
56.598,lost,,,,
56.609,lost,,,,
56.619,lost,,,,
56.629,lost,,,,
56.641,lost,,,,
56.651,lost,,,,
56.661,lost,,,,
56.673,lost,,,,
56.684,lost,,,,
56.693,lost,,,,
56.706,lost,,,,
56.715,lost,,,,
56.725,lost,,,,
56.737,lost,,,,
56.746,lost,,,,
56.756,lost,,,,
56.768,lost,,,,
56.777,lost,,,,
56.787,lost,,,,
56.798,lost,,,,
56.809,lost,,,,
56.820,lost,,,,
56.830,lost,,,,
56.841,lost,,,,
56.850,lost,,,,
56.859,lost,,,,
56.871,lost,,,,
56.880,lost,,,,
56.890,lost,,,,
56.902,lost,,,,
56.909,lost,,,,
56.918,lost,,,,
56.928,lost,,,,
56.939,lost,,,,
56.948,lost,,,,
56.957,lost,,,,
56.970,lost,,,,
56.978,lost,,,,
56.989,lost,,,,
57.002,lost,,,,
57.010,lost,,,,
57.018,lost,,,,
57.027,lost,,,,
57.039,lost,,,,
57.049,lost,,,,
57.061,lost,,,,
57.073,lost,,,,
57.082,lost,,,,
57.094,lost,,,,
57.105,lost,,,,
57.117,lost,,,,
57.127,lost,,,,
57.139,lost,,,,
57.151,lost,,,,
57.164,lost,,,,
57.175,lost,,,,
57.187,lost,,,,
57.202,lost,,,,
57.212,lost,,,,
57.223,lost,,,,
57.235,lost,,,,
57.249,lost,,,,
57.261,lost,,,,
57.273,lost,,,,
57.282,lost,,,,
57.290,lost,,,,
57.302,lost,,,,
57.311,lost,,,,
57.325,lost,,,,
57.337,lost,,,,
57.350,lost,,,,
57.364,lost,,,,
57.378,lost,,,,
57.392,lost,,,,
57.405,lost,,,,
57.417,lost,,,,
57.429,lost,,,,
57.441,lost,,,,
57.453,lost,,,,
57.466,lost,,,,
57.473,lost,,,,
57.484,lost,,,,
57.494,lost,,,,
57.505,lost,,,,
57.513,lost,,,,
57.522,lost,,,,
57.535,lost,,,,
57.545,lost,,,,
57.556,lost,,,,
57.572,lost,,,,
57.586,lost,,,,
57.600,lost,,,,
57.608,lost,,,,
57.618,lost,,,,
57.629,lost,,,,
57.640,lost,,,,
57.649,lost,,,,
57.658,lost,,,,
57.669,lost,,,,
57.680,lost,,,,
57.693,lost,,,,
57.705,lost,,,,
57.714,lost,,,,
57.723,lost,,,,
57.736,lost,,,,
57.744,lost,,,,
57.752,lost,,,,
57.761,lost,,,,
57.772,lost,,,,
57.784,lost,,,,
57.799,lost,,,,
57.809,lost,,,,
57.820,lost,,,,
57.831,lost,,,,
57.845,lost,,,,
57.857,lost,,,,
57.870,lost,,,,
57.881,lost,,,,
57.892,lost,,,,
57.904,lost,,,,
57.913,lost,,,,
57.924,lost,,,,
57.935,lost,,,,
57.943,lost,,,,
57.953,lost,,,,
57.964,lost,,,,
57.973,lost,,,,
57.984,lost,,,,
57.997,lost,,,,
58.009,lost,,,,
58.022,lost,,,,
58.035,lost,,,,
58.044,lost,,,,
58.053,lost,,,,
58.067,lost,,,,
58.082,lost,,,,
58.096,lost,,,,
58.107,lost,,,,
58.119,lost,,,,
58.131,lost,,,,
58.143,lost,,,,
58.156,lost,,,,
58.167,lost,,,,
58.177,lost,,,,
58.191,lost,,,,
58.202,lost,,,,
58.214,lost,,,,
58.230,lost,,,,
58.241,lost,,,,
58.255,lost,,,,
58.268,lost,,,,
58.278,lost,,,,
58.290,lost,,,,
58.303,lost,,,,
58.317,lost,,,,
58.329,lost,,,,
58.342,lost,,,,
58.356,lost,,,,
58.369,lost,,,,
58.381,lost,,,,
58.394,lost,,,,
58.405,lost,,,,
58.418,lost,,,,
58.426,lost,,,,
58.436,lost,,,,
58.448,lost,,,,
58.457,lost,,,,
58.469,lost,,,,
58.479,lost,,,,
58.489,lost,,,,
58.500,lost,,,,
58.509,lost,,,,
58.521,lost,,,,
58.530,lost,,,,
58.541,lost,,,,
58.552,lost,,,,
58.560,lost,,,,
58.572,lost,,,,
58.582,lost,,,,
58.591,lost,,,,
58.600,lost,,,,
58.610,lost,,,,
58.621,lost,,,,
58.629,lost,,,,
58.640,lost,,,,
58.654,lost,,,,
58.664,lost,,,,
58.676,lost,,,,
58.688,lost,,,,
58.696,lost,,,,
58.707,lost,,,,
58.718,lost,,,,
58.725,lost,,,,
58.733,lost,,,,
58.741,lost,,,,
58.753,lost,,,,
58.762,lost,,,,
58.773,lost,,,,
58.784,lost,,,,
58.791,lost,,,,
58.799,lost,,,,
58.811,lost,,,,
58.825,lost,,,,
58.833,lost,,,,
58.842,lost,,,,
58.852,lost,,,,
58.864,lost,,,,
58.878,lost,,,,
58.890,lost,,,,
58.899,lost,,,,
58.909,lost,,,,
58.919,lost,,,,
58.927,lost,,,,
58.939,lost,,,,
58.950,lost,,,,
58.958,lost,,,,
58.968,lost,,,,
58.978,lost,,,,
58.989,lost,,,,
59.000,lost,,,,
59.012,lost,,,,
59.023,lost,,,,
59.034,lost,,,,
59.045,lost,,,,
59.056,lost,,,,
59.067,lost,,,,
59.077,lost,,,,
59.088,lost,,,,
59.097,lost,,,,
59.109,lost,,,,
59.118,lost,,,,
59.125,lost,,,,
59.135,lost,,,,
59.145,lost,,,,
59.156,lost,,,,
59.165,lost,,,,
59.176,lost,,,,
59.185,lost,,,,
59.194,lost,,,,
59.206,lost,,,,
59.220,lost,,,,
59.228,lost,,,,
59.237,lost,,,,
59.249,lost,,,,
59.258,lost,,,,
59.267,lost,,,,
59.278,lost,,,,
59.289,lost,,,,
59.299,lost,,,,
59.314,lost,,,,
59.325,lost,,,,
59.334,lost,,,,
59.343,lost,,,,
59.356,lost,,,,
59.365,lost,,,,
59.377,lost,,,,
59.388,lost,,,,
59.397,lost,,,,
59.408,lost,,,,
59.419,lost,,,,
59.426,lost,,,,
59.435,lost,,,,
59.448,lost,,,,
59.457,lost,,,,
59.468,lost,,,,
59.480,lost,,,,
59.490,lost,,,,
59.500,lost,,,,
59.512,lost,,,,
59.524,lost,,,,
59.533,lost,,,,
59.542,lost,,,,
59.555,lost,,,,
59.566,lost,,,,
59.579,lost,,,,
59.590,lost,,,,
59.602,lost,,,,
59.616,lost,,,,
59.624,lost,,,,
59.635,lost,,,,
59.647,lost,,,,
59.656,lost,,,,
59.667,lost,,,,
59.679,lost,,,,
59.689,lost,,,,
59.700,lost,,,,
59.711,lost,,,,
59.721,lost,,,,
59.731,lost,,,,
59.743,lost,,,,
59.753,lost,,,,
59.761,lost,,,,
59.771,lost,,,,
59.782,lost,,,,
59.794,lost,,,,
59.808,lost,,,,
59.820,lost,,,,
59.830,lost,,,,
59.842,lost,,,,
59.853,lost,,,,
59.866,lost,,,,
59.877,lost,,,,
59.890,lost,,,,
59.904,lost,,,,
59.916,lost,,,,
59.925,lost,,,,
59.938,lost,,,,
59.949,lost,,,,
59.957,lost,,,,
59.968,lost,,,,
59.979,lost,,,,
59.989,lost,,,,
60.001,lost,,,,
60.011,lost,,,,
60.021,lost,,,,
60.033,lost,,,,
60.042,lost,,,,
60.054,lost,,,,
60.069,lost,,,,
60.079,lost,,,,
60.090,lost,,,,
60.103,lost,,,,
60.115,lost,,,,
60.126,lost,,,,
60.140,lost,,,,
60.150,lost,,,,
60.159,lost,,,,
60.171,lost,,,,
60.181,lost,,,,
60.191,lost,,,,
60.203,lost,,,,
60.211,lost,,,,
60.220,lost,,,,
60.233,lost,,,,
60.241,lost,,,,
60.250,lost,,,,
60.260,lost,,,,
60.273,lost,,,,
60.282,lost,,,,
60.291,lost,,,,
60.304,lost,,,,
60.314,lost,,,,
60.325,lost,,,,
60.336,lost,,,,
60.343,lost,,,,
60.353,lost,,,,
60.366,lost,,,,
60.381,lost,,,,
60.403,lost,,,,
60.415,lost,,,,
60.429,lost,,,,
60.442,lost,,,,
60.453,lost,,,,
60.467,lost,,,,
60.478,lost,,,,
60.490,lost,,,,
60.505,lost,,,,
60.514,lost,,,,
60.525,lost,,,,
60.538,lost,,,,
60.548,lost,,,,
60.559,lost,,,,
60.572,lost,,,,
60.583,lost,,,,
60.595,lost,,,,
60.608,lost,,,,
60.622,lost,,,,
60.636,lost,,,,
60.647,lost,,,,
60.662,lost,,,,
60.673,lost,,,,
60.684,lost,,,,
60.696,lost,,,,
60.709,lost,,,,
60.719,lost,,,,
60.732,lost,,,,
60.744,lost,,,,
60.757,lost,,,,
60.770,lost,,,,
60.779,lost,,,,
60.791,lost,,,,
60.805,lost,,,,
60.815,lost,,,,
60.827,lost,,,,
60.838,lost,,,,
60.849,lost,,,,
60.861,lost,,,,
60.873,lost,,,,
60.887,lost,,,,
60.904,lost,,,,
60.914,lost,,,,
60.926,lost,,,,
60.938,lost,,,,
60.949,lost,,,,
60.961,lost,,,,
60.973,lost,,,,
60.983,lost,,,,
60.993,lost,,,,
61.004,lost,,,,
61.012,lost,,,,
61.020,lost,,,,
61.031,lost,,,,
61.042,lost,,,,
61.055,lost,,,,
61.068,lost,,,,
61.078,lost,,,,
61.088,lost,,,,
61.101,lost,,,,
61.112,lost,,,,
61.121,lost,,,,
61.135,lost,,,,
61.149,lost,,,,
61.161,lost,,,,
61.171,lost,,,,
61.183,lost,,,,
61.196,lost,,,,
61.209,lost,,,,
61.222,lost,,,,
61.235,lost,,,,
61.244,lost,,,,
61.255,lost,,,,
61.269,lost,,,,
61.279,lost,,,,
61.290,lost,,,,
61.304,lost,,,,
61.318,lost,,,,
61.333,lost,,,,
61.342,lost,,,,
61.352,lost,,,,
61.364,lost,,,,
61.379,lost,,,,
61.391,lost,,,,
61.404,lost,,,,
61.416,lost,,,,
61.430,lost,,,,
61.440,lost,,,,
61.451,lost,,,,
61.460,lost,,,,
61.471,lost,,,,
61.481,lost,,,,
61.490,lost,,,,
61.502,lost,,,,
61.515,lost,,,,
61.527,lost,,,,
61.536,lost,,,,
61.547,lost,,,,
61.562,lost,,,,
61.580,lost,,,,
61.595,lost,,,,
61.611,lost,,,,
61.626,lost,,,,
61.641,lost,,,,
61.657,lost,,,,
61.668,lost,,,,
61.678,lost,,,,
61.689,lost,,,,
61.699,lost,,,,
61.708,lost,,,,
61.719,lost,,,,
61.730,lost,,,,
61.740,lost,,,,
61.751,lost,,,,
61.763,lost,,,,
61.773,lost,,,,
61.785,lost,,,,
61.795,lost,,,,
61.805,lost,,,,
61.818,lost,,,,
61.828,lost,,,,
61.837,lost,,,,
61.848,lost,,,,
61.858,lost,,,,
61.868,lost,,,,
61.877,lost,,,,
61.889,lost,,,,
61.899,lost,,,,
61.908,lost,,,,
61.919,lost,,,,
61.927,lost,,,,
61.935,lost,,,,
61.945,lost,,,,
61.955,lost,,,,
61.966,lost,,,,
61.975,lost,,,,
61.986,lost,,,,
