elapsed_s,event,body_x,body_y,dist,tags_used
36.794,lost,,,,
36.804,lost,,,,
36.817,lost,,,,
36.832,lost,,,,
36.843,lost,,,,
36.853,lost,,,,
36.864,lost,,,,
36.880,lost,,,,
36.893,lost,,,,
36.904,lost,,,,
36.915,lost,,,,
36.929,lost,,,,
36.944,lost,,,,
36.957,lost,,,,
36.970,lost,,,,
36.982,lost,,,,
36.995,lost,,,,
37.008,lost,,,,
37.019,lost,,,,
37.033,lost,,,,
37.049,lost,,,,
37.060,lost,,,,
37.072,lost,,,,
37.085,lost,,,,
37.099,lost,,,,
37.112,lost,,,,
37.125,lost,,,,
37.138,lost,,,,
37.149,lost,,,,
37.160,lost,,,,
37.173,lost,,,,
37.186,lost,,,,
37.199,lost,,,,
37.212,lost,,,,
37.224,lost,,,,
37.235,lost,,,,
37.249,lost,,,,
37.262,lost,,,,
37.274,lost,,,,
37.285,lost,,,,
37.300,lost,,,,
37.314,lost,,,,
37.325,lost,,,,
37.338,lost,,,,
37.352,lost,,,,
37.365,lost,,,,
37.378,lost,,,,
37.394,lost,,,,
37.407,lost,,,,
37.418,lost,,,,
37.430,lost,,,,
37.445,lost,,,,
37.459,lost,,,,
37.470,lost,,,,
37.481,lost,,,,
37.494,lost,,,,
37.510,lost,,,,
37.522,lost,,,,
37.535,lost,,,,
37.546,lost,,,,
37.560,lost,,,,
37.573,lost,,,,
37.585,lost,,,,
37.596,lost,,,,
37.609,lost,,,,
37.622,lost,,,,
37.634,lost,,,,
37.647,lost,,,,
37.660,lost,,,,
37.672,lost,,,,
37.685,lost,,,,
37.697,lost,,,,
37.712,lost,,,,
37.725,lost,,,,
37.736,lost,,,,
37.748,lost,,,,
37.761,lost,,,,
37.775,lost,,,,
37.787,lost,,,,
37.800,lost,,,,
37.814,lost,,,,
37.826,lost,,,,
37.837,lost,,,,
37.851,lost,,,,
37.865,lost,,,,
37.878,lost,,,,
37.890,lost,,,,
37.903,lost,,,,
37.916,lost,,,,
37.928,lost,,,,
37.939,lost,,,,
37.950,lost,,,,
37.964,lost,,,,
37.976,lost,,,,
37.988,lost,,,,
38.002,lost,,,,
38.015,lost,,,,
38.026,lost,,,,
38.037,lost,,,,
38.052,lost,,,,
38.066,lost,,,,
38.078,lost,,,,
38.090,lost,,,,
38.103,lost,,,,
38.116,lost,,,,
38.128,lost,,,,
38.139,lost,,,,
38.152,lost,,,,
38.166,lost,,,,
38.178,lost,,,,
38.190,lost,,,,
38.203,lost,,,,
38.217,lost,,,,
38.230,lost,,,,
38.242,lost,,,,
38.254,lost,,,,
38.266,lost,,,,
38.279,lost,,,,
38.291,lost,,,,
38.302,lost,,,,
38.313,lost,,,,
38.327,lost,,,,
38.340,lost,,,,
38.352,lost,,,,
38.365,lost,,,,
38.380,lost,,,,
38.393,lost,,,,
38.404,lost,,,,
38.417,lost,,,,
38.431,lost,,,,
38.443,lost,,,,
38.454,lost,,,,
38.465,lost,,,,
38.479,lost,,,,
38.491,lost,,,,
38.503,lost,,,,
38.515,lost,,,,
38.529,lost,,,,
38.541,lost,,,,
38.553,lost,,,,
38.566,lost,,,,
38.580,lost,,,,
38.593,lost,,,,
38.604,lost,,,,
38.616,lost,,,,
38.629,lost,,,,
38.641,lost,,,,
38.653,lost,,,,
38.664,lost,,,,
38.678,lost,,,,
38.693,lost,,,,
38.705,lost,,,,
38.717,lost,,,,
38.733,lost,,,,
38.745,lost,,,,
38.758,lost,,,,
38.772,lost,,,,
38.786,lost,,,,
38.800,lost,,,,
38.812,lost,,,,
38.829,lost,,,,
38.842,lost,,,,
38.854,lost,,,,
38.868,lost,,,,
38.881,lost,,,,
38.896,lost,,,,
38.908,lost,,,,
38.921,lost,,,,
38.935,lost,,,,
38.950,lost,,,,
38.962,lost,,,,
38.974,lost,,,,
38.987,lost,,,,
39.000,lost,,,,
39.012,lost,,,,
39.025,lost,,,,
39.038,lost,,,,
39.050,lost,,,,
39.062,lost,,,,
39.074,lost,,,,
39.088,lost,,,,
39.099,lost,,,,
39.111,lost,,,,
39.121,lost,,,,
39.134,lost,,,,
39.149,lost,,,,
39.161,lost,,,,
39.174,lost,,,,
39.186,lost,,,,
39.200,lost,,,,
39.212,lost,,,,
39.224,lost,,,,
39.238,lost,,,,
39.252,lost,,,,
39.265,lost,,,,
39.277,lost,,,,
39.291,lost,,,,
39.304,lost,,,,
39.315,lost,,,,
39.330,lost,,,,
39.344,lost,,,,
39.356,lost,,,,
39.369,lost,,,,
39.380,lost,,,,
39.394,lost,,,,
39.406,lost,,,,
39.420,lost,,,,
39.432,lost,,,,
39.446,lost,,,,
39.458,lost,,,,
39.469,lost,,,,
39.480,lost,,,,
39.496,lost,,,,
39.509,lost,,,,
39.520,lost,,,,
39.532,lost,,,,
39.544,lost,,,,
39.557,lost,,,,
39.569,lost,,,,
39.581,lost,,,,
39.594,lost,,,,
39.609,lost,,,,
39.621,lost,,,,
39.633,lost,,,,
39.646,lost,,,,
39.661,lost,,,,
39.674,lost,,,,
39.686,lost,,,,
39.700,lost,,,,
39.712,lost,,,,
39.724,lost,,,,
39.735,lost,,,,
39.747,lost,,,,
39.761,lost,,,,
39.773,lost,,,,
39.784,lost,,,,
39.796,lost,,,,
39.808,lost,,,,
39.819,lost,,,,
39.831,lost,,,,
39.845,lost,,,,
39.859,lost,,,,
39.872,lost,,,,
39.884,lost,,,,
39.896,lost,,,,
39.909,lost,,,,
39.921,lost,,,,
39.934,lost,,,,
39.949,lost,,,,
39.962,lost,,,,
39.974,lost,,,,
39.985,lost,,,,
39.997,lost,,,,
40.010,lost,,,,
40.023,lost,,,,
40.036,lost,,,,
40.049,lost,,,,
40.062,lost,,,,
40.074,lost,,,,
40.085,lost,,,,
40.098,lost,,,,
40.113,lost,,,,
40.126,lost,,,,
40.137,lost,,,,
40.150,lost,,,,
40.163,lost,,,,
40.177,lost,,,,
40.190,lost,,,,
40.202,lost,,,,
40.215,lost,,,,
40.228,lost,,,,
40.241,lost,,,,
40.253,lost,,,,
40.267,lost,,,,
40.282,lost,,,,
40.295,lost,,,,
40.306,lost,,,,
40.320,lost,,,,
40.333,lost,,,,
40.345,lost,,,,
40.358,lost,,,,
40.369,lost,,,,
40.383,lost,,,,
40.395,lost,,,,
40.407,lost,,,,
40.419,lost,,,,
40.433,lost,,,,
40.445,lost,,,,
40.456,lost,,,,
40.468,lost,,,,
40.483,lost,,,,
40.496,lost,,,,
40.508,lost,,,,
40.521,lost,,,,
40.534,lost,,,,
40.546,lost,,,,
40.559,lost,,,,
40.574,lost,,,,
40.586,lost,,,,
40.599,lost,,,,
40.613,lost,,,,
40.627,lost,,,,
40.641,lost,,,,
40.653,lost,,,,
40.664,lost,,,,
40.678,lost,,,,
40.692,lost,,,,
40.704,lost,,,,
40.717,lost,,,,
40.729,lost,,,,
40.743,lost,,,,
40.757,lost,,,,
40.769,lost,,,,
40.781,lost,,,,
40.796,lost,,,,
40.808,lost,,,,
40.820,lost,,,,
40.834,lost,,,,
40.847,lost,,,,
40.862,lost,,,,
40.873,lost,,,,
40.887,lost,,,,
40.900,lost,,,,
40.913,lost,,,,
40.924,lost,,,,
40.936,lost,,,,
40.950,lost,,,,
40.962,lost,,,,
40.974,lost,,,,
40.988,lost,,,,
41.004,lost,,,,
41.016,lost,,,,
41.026,lost,,,,
41.040,lost,,,,
41.056,lost,,,,
41.070,lost,,,,
41.080,lost,,,,
41.092,lost,,,,
41.107,lost,,,,
41.121,lost,,,,
41.133,lost,,,,
41.145,lost,,,,
41.159,lost,,,,
41.170,lost,,,,
41.182,lost,,,,
41.196,lost,,,,
41.210,lost,,,,
41.222,lost,,,,
41.234,lost,,,,
41.246,lost,,,,
41.261,lost,,,,
41.273,lost,,,,
41.285,lost,,,,
41.299,lost,,,,
41.310,lost,,,,
41.325,lost,,,,
41.337,lost,,,,
41.350,lost,,,,
41.362,lost,,,,
41.376,lost,,,,
41.387,lost,,,,
41.399,lost,,,,
41.412,lost,,,,
41.426,lost,,,,
41.439,lost,,,,
41.451,lost,,,,
41.464,lost,,,,
41.478,lost,,,,
41.490,lost,,,,
41.502,lost,,,,
41.515,lost,,,,
41.529,lost,,,,
41.541,lost,,,,
41.553,lost,,,,
41.566,lost,,,,
41.580,lost,,,,
41.592,lost,,,,
41.603,lost,,,,
41.614,lost,,,,
41.628,lost,,,,
41.641,lost,,,,
41.653,lost,,,,
41.666,lost,,,,
41.677,lost,,,,
41.690,lost,,,,
41.704,lost,,,,
41.715,lost,,,,
41.727,lost,,,,
41.743,lost,,,,
41.756,lost,,,,
41.766,lost,,,,
41.778,lost,,,,
41.791,lost,,,,
41.805,lost,,,,
41.816,lost,,,,
41.829,lost,,,,
41.841,lost,,,,
41.855,lost,,,,
41.870,lost,,,,
41.883,lost,,,,
41.895,lost,,,,
41.908,lost,,,,
41.921,lost,,,,
41.932,lost,,,,
41.944,lost,,,,
41.957,lost,,,,
41.969,lost,,,,
41.983,lost,,,,
41.997,lost,,,,
42.010,lost,,,,
42.024,lost,,,,
42.037,lost,,,,
42.048,lost,,,,
42.060,lost,,,,
42.073,lost,,,,
42.087,lost,,,,
42.100,lost,,,,
42.112,lost,,,,
42.128,lost,,,,
42.141,lost,,,,
42.152,lost,,,,
42.165,lost,,,,
42.179,lost,,,,
42.194,lost,,,,
42.208,lost,,,,
42.223,lost,,,,
42.238,lost,,,,
42.250,lost,,,,
42.262,lost,,,,
42.274,lost,,,,
42.287,lost,,,,
42.302,lost,,,,
42.313,lost,,,,
42.324,lost,,,,
42.336,lost,,,,
42.351,lost,,,,
42.364,lost,,,,
42.377,lost,,,,
42.391,lost,,,,
42.403,lost,,,,
42.416,lost,,,,
42.427,lost,,,,
42.439,lost,,,,
42.453,lost,,,,
42.467,lost,,,,
42.479,lost,,,,
42.491,lost,,,,
42.505,lost,,,,
42.519,lost,,,,
42.532,lost,,,,
42.546,lost,,,,
42.561,lost,,,,
42.573,lost,,,,
42.585,lost,,,,
42.599,lost,,,,
42.613,lost,,,,
42.625,lost,,,,
42.637,lost,,,,
42.650,lost,,,,
42.665,lost,,,,
42.678,lost,,,,
42.690,lost,,,,
42.702,lost,,,,
42.717,lost,,,,
42.732,lost,,,,
42.746,lost,,,,
42.758,lost,,,,
42.773,lost,,,,
42.786,lost,,,,
42.799,lost,,,,
42.812,lost,,,,
42.826,lost,,,,
42.839,lost,,,,
42.852,lost,,,,
42.863,lost,,,,
42.878,lost,,,,
42.892,lost,,,,
42.904,lost,,,,
42.920,lost,,,,
42.935,lost,,,,
42.951,lost,,,,
42.970,lost,,,,
42.981,lost,,,,
42.995,lost,,,,
43.007,lost,,,,
43.018,lost,,,,
43.030,lost,,,,
43.042,lost,,,,
43.053,lost,,,,
43.065,lost,,,,
43.080,lost,,,,
43.096,lost,,,,
43.109,lost,,,,
43.121,lost,,,,
43.138,lost,,,,
43.154,lost,,,,
43.174,lost,,,,
43.192,lost,,,,
43.210,lost,,,,
43.224,lost,,,,
43.240,lost,,,,
43.254,lost,,,,
43.267,lost,,,,
43.284,lost,,,,
43.300,lost,,,,
43.315,lost,,,,
43.331,lost,,,,
43.347,lost,,,,
43.363,lost,,,,
43.376,lost,,,,
43.391,lost,,,,
43.403,lost,,,,
43.416,lost,,,,
43.433,lost,,,,
43.449,lost,,,,
43.465,lost,,,,
43.479,lost,,,,
43.495,lost,,,,
43.508,lost,,,,
43.523,lost,,,,
43.536,lost,,,,
43.553,lost,,,,
43.567,lost,,,,
43.580,lost,,,,
43.594,lost,,,,
43.607,lost,,,,
43.620,lost,,,,
43.632,lost,,,,
43.645,lost,,,,
43.658,lost,,,,
43.673,lost,,,,
43.689,lost,,,,
43.701,lost,,,,
43.714,lost,,,,
43.730,lost,,,,
43.742,lost,,,,
43.754,lost,,,,
43.772,lost,,,,
43.788,lost,,,,
43.803,lost,,,,
43.818,lost,,,,
43.832,lost,,,,
43.847,lost,,,,
43.864,lost,,,,
43.880,lost,,,,
43.897,lost,,,,
43.914,lost,,,,
43.934,lost,,,,
43.951,lost,,,,
43.969,lost,,,,
43.985,lost,,,,
44.003,lost,,,,
44.020,lost,,,,
44.035,lost,,,,
44.052,lost,,,,
44.071,lost,,,,
44.088,lost,,,,
44.106,lost,,,,
44.124,lost,,,,
44.140,lost,,,,
44.157,lost,,,,
44.172,lost,,,,
44.187,lost,,,,
44.204,lost,,,,
44.221,lost,,,,
44.238,lost,,,,
44.254,lost,,,,
44.270,lost,,,,
44.283,lost,,,,
44.301,lost,,,,
44.315,lost,,,,
44.332,lost,,,,
44.347,lost,,,,
44.363,lost,,,,
44.375,lost,,,,
44.387,lost,,,,
44.400,lost,,,,
44.411,lost,,,,
44.425,lost,,,,
44.436,lost,,,,
44.450,lost,,,,
44.464,lost,,,,
44.475,lost,,,,
44.489,lost,,,,
44.501,lost,,,,
44.512,lost,,,,
44.526,lost,,,,
44.536,lost,,,,
44.548,lost,,,,
44.562,lost,,,,
44.574,lost,,,,
44.587,lost,,,,
44.599,lost,,,,
44.611,lost,,,,
44.623,lost,,,,
44.635,lost,,,,
44.647,lost,,,,
44.660,lost,,,,
44.669,lost,,,,
44.679,lost,,,,
44.692,lost,,,,
44.706,lost,,,,
44.722,lost,,,,
44.731,lost,,,,
44.745,lost,,,,
44.759,lost,,,,
44.774,lost,,,,
44.789,lost,,,,
44.802,lost,,,,
44.818,lost,,,,
44.832,lost,,,,
44.846,lost,,,,
44.860,lost,,,,
44.873,lost,,,,
44.887,lost,,,,
44.900,lost,,,,
44.913,lost,,,,
44.928,lost,,,,
44.942,lost,,,,
44.955,lost,,,,
44.966,lost,,,,
44.977,lost,,,,
44.989,lost,,,,
44.999,target,0.209,-0.204,2.213,1
45.012,target,0.209,-0.204,2.213,1
45.027,target,0.209,-0.204,2.213,1
45.040,target,0.209,-0.204,2.213,1
45.052,target,0.209,-0.204,2.213,1
45.066,target,0.209,-0.204,2.213,1
45.079,target,0.209,-0.204,2.213,1
45.093,target,0.209,-0.204,2.213,1
45.105,target,0.209,-0.204,2.213,1
45.117,target,0.209,-0.204,2.213,1
45.132,target,0.209,-0.204,2.213,1
45.144,target,0.209,-0.204,2.213,1
45.157,target,0.209,-0.204,2.213,1
45.171,target,0.209,-0.204,2.213,1
45.186,target,0.209,-0.204,2.213,1
45.200,target,0.209,-0.204,2.213,1
45.212,target,0.209,-0.204,2.213,1
45.224,target,0.209,-0.204,2.213,1
45.233,target,0.209,-0.204,2.213,1
45.242,target,0.209,-0.204,2.213,1
45.253,target,0.209,-0.204,2.213,1
45.263,target,0.209,-0.204,2.213,1
45.277,target,0.209,-0.204,2.213,1
45.289,target,0.209,-0.204,2.213,1
45.301,target,0.209,-0.204,2.213,1
45.313,target,0.209,-0.204,2.213,1
45.328,target,0.209,-0.204,2.213,1
45.338,target,0.209,-0.204,2.213,1
45.347,target,0.209,-0.204,2.213,1
45.359,target,0.209,-0.204,2.213,1
45.368,target,0.209,-0.204,2.213,1
45.377,target,0.209,-0.204,2.213,1
45.387,target,0.209,-0.204,2.213,1
45.398,target,0.209,-0.204,2.213,1
45.408,target,0.209,-0.204,2.213,1
45.418,target,0.209,-0.204,2.213,1
45.430,target,0.209,-0.204,2.213,1
45.442,target,0.209,-0.204,2.213,1
45.456,target,0.209,-0.204,2.213,1
45.469,target,0.209,-0.204,2.213,1
45.478,target,0.209,-0.204,2.213,1
45.488,target,0.209,-0.204,2.213,1
45.495,target,0.209,-0.204,2.213,1
45.507,target,0.209,-0.204,2.213,1
45.518,lost,,,,
45.530,lost,,,,
45.538,lost,,,,
45.548,lost,,,,
45.560,lost,,,,
45.571,lost,,,,
45.583,lost,,,,
45.595,lost,,,,
45.608,lost,,,,
45.621,lost,,,,
45.633,lost,,,,
45.644,lost,,,,
45.657,lost,,,,
45.669,lost,,,,
45.680,lost,,,,
45.692,lost,,,,
45.706,lost,,,,
45.720,lost,,,,
45.733,lost,,,,
45.746,lost,,,,
45.761,lost,,,,
45.771,lost,,,,
45.781,lost,,,,
45.793,lost,,,,
45.802,lost,,,,
45.812,lost,,,,
45.825,lost,,,,
45.834,lost,,,,
45.847,lost,,,,
45.861,lost,,,,
45.871,lost,,,,
45.881,lost,,,,
45.894,lost,,,,
45.903,lost,,,,
45.913,lost,,,,
45.925,lost,,,,
45.935,lost,,,,
45.946,lost,,,,
45.959,lost,,,,
45.969,lost,,,,
45.979,lost,,,,
45.992,lost,,,,
46.002,lost,,,,
46.012,lost,,,,
46.023,lost,,,,
46.032,lost,,,,
46.041,lost,,,,
46.052,lost,,,,
46.063,lost,,,,
46.072,lost,,,,
46.082,lost,,,,
46.094,lost,,,,
46.104,lost,,,,
46.114,lost,,,,
46.127,lost,,,,
46.136,lost,,,,
46.146,lost,,,,
46.158,lost,,,,
46.168,lost,,,,
46.178,lost,,,,
46.191,lost,,,,
46.203,lost,,,,
46.214,lost,,,,
46.227,lost,,,,
46.240,lost,,,,
46.252,lost,,,,
46.264,lost,,,,
46.273,lost,,,,
46.282,lost,,,,
46.293,lost,,,,
46.302,lost,,,,
46.313,lost,,,,
46.325,lost,,,,
46.333,lost,,,,
46.341,lost,,,,
46.349,lost,,,,
46.361,lost,,,,
46.371,lost,,,,
46.382,lost,,,,
46.393,lost,,,,
46.401,lost,,,,
46.411,lost,,,,
46.422,lost,,,,
46.431,lost,,,,
46.440,lost,,,,
46.451,lost,,,,
46.462,lost,,,,
46.472,lost,,,,
46.482,lost,,,,
46.492,lost,,,,
46.502,lost,,,,
46.512,lost,,,,
46.523,lost,,,,
46.531,lost,,,,
46.540,lost,,,,
46.550,lost,,,,
46.560,lost,,,,
46.568,lost,,,,
46.578,lost,,,,
46.589,lost,,,,
46.598,lost,,,,
46.609,lost,,,,
46.621,lost,,,,
46.633,lost,,,,
46.644,lost,,,,
46.658,lost,,,,
46.669,lost,,,,
46.679,lost,,,,
46.692,lost,,,,
46.702,lost,,,,
46.713,lost,,,,
46.725,lost,,,,
46.734,lost,,,,
46.743,lost,,,,
46.751,lost,,,,
46.763,lost,,,,
46.773,lost,,,,
46.782,lost,,,,
46.793,lost,,,,
46.801,lost,,,,
46.811,lost,,,,
46.822,lost,,,,
46.831,lost,,,,
46.841,lost,,,,
46.850,lost,,,,
46.860,lost,,,,
46.868,lost,,,,
46.878,lost,,,,
46.891,lost,,,,
46.902,lost,,,,
46.912,lost,,,,
46.924,lost,,,,
46.936,lost,,,,
46.947,lost,,,,
46.960,lost,,,,
46.971,lost,,,,
46.980,lost,,,,
46.993,lost,,,,
47.002,lost,,,,
47.010,lost,,,,
47.021,lost,,,,
47.031,lost,,,,
47.043,lost,,,,
47.054,lost,,,,
47.065,lost,,,,
47.074,lost,,,,
47.082,lost,,,,
47.092,lost,,,,
47.101,lost,,,,
47.112,lost,,,,
47.123,lost,,,,
47.133,lost,,,,
47.144,lost,,,,
47.158,lost,,,,
47.167,lost,,,,
47.176,lost,,,,
47.185,lost,,,,
47.196,lost,,,,
47.209,lost,,,,
47.223,lost,,,,
47.234,lost,,,,
47.243,lost,,,,
47.253,lost,,,,
47.263,lost,,,,
47.271,lost,,,,
47.281,lost,,,,
47.293,lost,,,,
47.303,lost,,,,
47.313,lost,,,,
47.326,lost,,,,
47.334,lost,,,,
47.342,lost,,,,
47.351,lost,,,,
47.361,lost,,,,
47.368,lost,,,,
47.376,lost,,,,
47.385,lost,,,,
47.394,lost,,,,
47.407,lost,,,,
47.418,lost,,,,
47.432,lost,,,,
47.445,lost,,,,
47.459,lost,,,,
47.474,lost,,,,
47.485,lost,,,,
47.495,lost,,,,
47.506,lost,,,,
47.516,lost,,,,
47.528,lost,,,,
47.541,lost,,,,
47.553,lost,,,,
47.565,lost,,,,
47.576,lost,,,,
47.587,lost,,,,
47.600,lost,,,,
47.609,lost,,,,
47.619,lost,,,,
47.629,lost,,,,
47.641,lost,,,,
47.653,lost,,,,
47.663,lost,,,,
47.671,lost,,,,
47.681,lost,,,,
47.693,lost,,,,
47.701,lost,,,,
47.711,lost,,,,
47.723,lost,,,,
47.732,lost,,,,
47.743,lost,,,,
47.756,lost,,,,
47.766,lost,,,,
47.775,lost,,,,
47.783,lost,,,,
47.795,lost,,,,
47.804,lost,,,,
47.814,lost,,,,
47.827,lost,,,,
47.838,lost,,,,
47.849,lost,,,,
47.863,lost,,,,
47.874,lost,,,,
47.887,lost,,,,
47.899,lost,,,,
47.910,lost,,,,
47.920,lost,,,,
47.935,lost,,,,
47.944,lost,,,,
47.955,lost,,,,
47.966,lost,,,,
47.978,lost,,,,
47.992,lost,,,,
48.003,lost,,,,
48.014,lost,,,,
48.028,lost,,,,
48.037,lost,,,,
48.046,lost,,,,
48.057,lost,,,,
48.066,lost,,,,
48.075,lost,,,,
48.084,lost,,,,
48.093,lost,,,,
48.105,lost,,,,
48.118,lost,,,,
48.129,lost,,,,
48.139,lost,,,,
48.150,lost,,,,
48.159,lost,,,,
48.169,lost,,,,
48.179,lost,,,,
48.189,lost,,,,
48.199,lost,,,,
48.210,lost,,,,
48.223,lost,,,,
48.237,lost,,,,
48.251,lost,,,,
48.260,lost,,,,
48.269,lost,,,,
48.279,lost,,,,
48.288,lost,,,,
48.299,lost,,,,
48.312,lost,,,,
48.322,lost,,,,
48.331,lost,,,,
48.342,lost,,,,
48.352,lost,,,,
48.363,lost,,,,
48.377,lost,,,,
48.389,lost,,,,
48.399,lost,,,,
48.410,lost,,,,
48.420,lost,,,,
48.430,lost,,,,
48.440,lost,,,,
48.450,lost,,,,
48.460,lost,,,,
48.472,lost,,,,
48.482,lost,,,,
48.492,lost,,,,
48.500,lost,,,,
48.512,lost,,,,
48.524,lost,,,,
48.537,lost,,,,
48.549,lost,,,,
48.559,lost,,,,
48.568,lost,,,,
48.579,lost,,,,
48.591,lost,,,,
48.603,lost,,,,
48.615,lost,,,,
48.625,lost,,,,
48.637,lost,,,,
48.648,lost,,,,
48.658,lost,,,,
48.669,lost,,,,
48.681,lost,,,,
48.694,lost,,,,
48.708,lost,,,,
48.722,lost,,,,
48.736,lost,,,,
48.748,lost,,,,
48.758,lost,,,,
48.767,lost,,,,
48.779,lost,,,,
48.793,lost,,,,
48.806,lost,,,,
48.818,lost,,,,
48.828,lost,,,,
48.840,lost,,,,
48.851,lost,,,,
48.861,lost,,,,
48.875,lost,,,,
48.886,lost,,,,
48.896,lost,,,,
48.909,lost,,,,
48.919,lost,,,,
48.929,lost,,,,
48.941,lost,,,,
48.953,lost,,,,
48.964,lost,,,,
48.976,lost,,,,
48.987,lost,,,,
48.998,lost,,,,
49.011,lost,,,,
49.024,lost,,,,
49.037,lost,,,,
49.049,lost,,,,
49.058,lost,,,,
49.069,lost,,,,
49.081,lost,,,,
49.091,lost,,,,
49.100,lost,,,,
49.113,lost,,,,
49.123,lost,,,,
49.132,lost,,,,
49.144,lost,,,,
49.155,lost,,,,
49.165,lost,,,,
49.178,lost,,,,
49.189,lost,,,,
49.199,lost,,,,
49.213,lost,,,,
49.225,lost,,,,
49.238,lost,,,,
49.251,lost,,,,
49.263,lost,,,,
49.274,lost,,,,
49.285,lost,,,,
49.295,lost,,,,
49.304,lost,,,,
49.314,lost,,,,
49.326,lost,,,,
49.339,lost,,,,
49.354,lost,,,,
49.366,lost,,,,
49.379,lost,,,,
49.393,lost,,,,
49.405,lost,,,,
49.416,lost,,,,
49.431,lost,,,,
49.445,lost,,,,
49.461,lost,,,,
49.475,lost,,,,
49.492,lost,,,,
49.506,lost,,,,
49.520,lost,,,,
49.531,lost,,,,
49.542,lost,,,,
49.551,lost,,,,
49.563,lost,,,,
49.577,lost,,,,
49.593,lost,,,,
49.605,lost,,,,
49.618,lost,,,,
49.629,lost,,,,
49.639,lost,,,,
49.651,lost,,,,
49.663,lost,,,,
49.676,lost,,,,
49.691,lost,,,,
49.706,lost,,,,
49.718,lost,,,,
49.733,lost,,,,
49.751,lost,,,,
49.763,lost,,,,
49.776,lost,,,,
49.791,lost,,,,
49.805,lost,,,,
49.819,lost,,,,
49.831,lost,,,,
49.847,lost,,,,
49.860,lost,,,,
49.872,lost,,,,
49.885,lost,,,,
49.902,lost,,,,
49.918,lost,,,,
49.931,lost,,,,
49.945,lost,,,,
49.959,lost,,,,
49.973,lost,,,,
49.988,lost,,,,
50.002,lost,,,,
50.017,lost,,,,
50.029,lost,,,,
50.043,lost,,,,
50.056,lost,,,,
50.068,lost,,,,
50.080,lost,,,,
50.091,lost,,,,
50.102,lost,,,,
50.114,lost,,,,
50.126,lost,,,,
50.141,lost,,,,
50.153,lost,,,,
50.165,lost,,,,
50.181,lost,,,,
50.192,lost,,,,
50.204,lost,,,,
50.215,lost,,,,
50.228,lost,,,,
50.244,lost,,,,
50.254,lost,,,,
50.265,lost,,,,
50.278,lost,,,,
50.289,lost,,,,
50.298,lost,,,,
50.310,lost,,,,
50.322,lost,,,,
50.334,lost,,,,
50.347,lost,,,,
50.359,lost,,,,
50.374,lost,,,,
50.384,lost,,,,
50.393,lost,,,,
50.404,lost,,,,
50.415,lost,,,,
50.426,lost,,,,
50.438,lost,,,,
50.448,lost,,,,
50.459,lost,,,,
50.469,lost,,,,
50.483,lost,,,,
50.497,lost,,,,
50.511,lost,,,,
50.522,lost,,,,
50.535,lost,,,,
50.547,lost,,,,
50.557,lost,,,,
50.568,lost,,,,
50.579,lost,,,,
50.589,lost,,,,
50.601,lost,,,,
50.612,lost,,,,
50.621,lost,,,,
50.631,lost,,,,
50.644,lost,,,,
50.653,lost,,,,
50.665,lost,,,,
50.676,lost,,,,
50.686,lost,,,,
50.697,lost,,,,
50.708,lost,,,,
50.718,lost,,,,
50.729,lost,,,,
50.743,lost,,,,
50.756,lost,,,,
50.770,lost,,,,
50.782,lost,,,,
50.792,lost,,,,
50.800,lost,,,,
50.813,lost,,,,
50.824,lost,,,,
50.837,lost,,,,
50.848,lost,,,,
50.860,lost,,,,
50.870,lost,,,,
50.880,lost,,,,
50.891,lost,,,,
50.902,lost,,,,
50.912,lost,,,,
50.925,lost,,,,
50.941,lost,,,,
50.951,lost,,,,
50.961,lost,,,,
50.970,lost,,,,
50.983,lost,,,,
50.997,lost,,,,
51.011,lost,,,,
51.022,lost,,,,
51.033,lost,,,,
51.044,lost,,,,
51.055,lost,,,,
51.066,lost,,,,
51.078,lost,,,,
51.088,lost,,,,
51.099,lost,,,,
51.110,lost,,,,
51.120,lost,,,,
51.131,lost,,,,
51.143,lost,,,,
51.152,lost,,,,
51.162,lost,,,,
51.174,lost,,,,
51.187,lost,,,,
51.200,lost,,,,
51.213,lost,,,,
51.226,lost,,,,
51.243,lost,,,,
51.253,lost,,,,
51.265,lost,,,,
51.276,lost,,,,
51.286,lost,,,,
51.296,lost,,,,
51.309,lost,,,,
51.319,lost,,,,
51.330,lost,,,,
51.342,lost,,,,
51.352,lost,,,,
51.362,lost,,,,
51.371,lost,,,,
51.382,lost,,,,
51.396,lost,,,,
51.411,lost,,,,
51.423,lost,,,,
51.433,lost,,,,
51.445,lost,,,,
51.457,lost,,,,
51.467,lost,,,,
51.480,lost,,,,
51.491,lost,,,,
51.502,lost,,,,
51.511,lost,,,,
51.523,lost,,,,
51.533,lost,,,,
51.547,lost,,,,
51.559,lost,,,,
51.570,lost,,,,
51.579,lost,,,,
51.590,lost,,,,
51.601,lost,,,,
51.612,lost,,,,
51.625,lost,,,,
51.638,lost,,,,
51.649,lost,,,,
51.662,lost,,,,
51.676,lost,,,,
51.690,lost,,,,
51.704,lost,,,,
51.716,lost,,,,
51.729,lost,,,,
51.746,lost,,,,
51.761,lost,,,,
51.778,lost,,,,
51.792,lost,,,,
51.805,lost,,,,
51.817,lost,,,,
51.828,lost,,,,
51.841,lost,,,,
51.852,lost,,,,
51.862,lost,,,,
51.872,lost,,,,
51.884,lost,,,,
51.895,lost,,,,
51.909,lost,,,,
