elapsed_s,event,body_x,body_y,dist,tags_used
4.319,lost,,,,
4.334,lost,,,,
4.349,lost,,,,
4.363,lost,,,,
4.377,lost,,,,
4.392,lost,,,,
4.405,lost,,,,
4.418,lost,,,,
4.432,lost,,,,
4.447,lost,,,,
4.461,lost,,,,
4.473,lost,,,,
4.486,lost,,,,
4.501,lost,,,,
4.515,lost,,,,
4.528,lost,,,,
4.540,lost,,,,
4.554,lost,,,,
4.566,lost,,,,
4.578,lost,,,,
4.591,lost,,,,
4.607,lost,,,,
4.622,lost,,,,
4.635,lost,,,,
4.649,lost,,,,
4.665,lost,,,,
4.679,lost,,,,
4.692,lost,,,,
4.703,lost,,,,
4.717,lost,,,,
4.731,lost,,,,
4.745,lost,,,,
4.759,lost,,,,
4.772,lost,,,,
4.786,lost,,,,
4.800,lost,,,,
4.814,lost,,,,
4.826,lost,,,,
4.840,lost,,,,
4.855,lost,,,,
4.870,lost,,,,
4.884,lost,,,,
4.900,lost,,,,
4.916,lost,,,,
4.933,lost,,,,
4.944,lost,,,,
4.960,lost,,,,
4.974,lost,,,,
4.986,lost,,,,
4.998,lost,,,,
5.011,lost,,,,
5.024,lost,,,,
5.036,lost,,,,
5.048,lost,,,,
5.060,lost,,,,
5.072,lost,,,,
5.088,lost,,,,
5.099,lost,,,,
5.112,lost,,,,
5.123,lost,,,,
5.139,lost,,,,
5.155,lost,,,,
5.170,lost,,,,
5.185,lost,,,,
5.198,lost,,,,
5.211,lost,,,,
5.226,lost,,,,
5.241,lost,,,,
5.253,lost,,,,
5.268,lost,,,,
5.284,lost,,,,
5.300,lost,,,,
5.316,lost,,,,
5.330,lost,,,,
5.341,lost,,,,
5.354,lost,,,,
5.369,lost,,,,
5.384,lost,,,,
5.398,lost,,,,
5.411,lost,,,,
5.423,lost,,,,
5.436,lost,,,,
5.453,lost,,,,
5.466,lost,,,,
5.478,lost,,,,
5.489,lost,,,,
5.503,lost,,,,
5.516,lost,,,,
5.528,lost,,,,
5.540,lost,,,,
5.553,lost,,,,
5.566,lost,,,,
5.579,lost,,,,
5.589,lost,,,,
5.602,lost,,,,
5.616,lost,,,,
5.627,lost,,,,
5.639,lost,,,,
5.652,lost,,,,
5.667,lost,,,,
5.679,lost,,,,
5.691,lost,,,,
5.705,lost,,,,
5.719,lost,,,,
5.732,lost,,,,
5.744,lost,,,,
5.756,lost,,,,
5.770,lost,,,,
5.783,lost,,,,
5.794,lost,,,,
5.808,lost,,,,
5.820,lost,,,,
5.833,lost,,,,
5.845,lost,,,,
5.857,lost,,,,
5.870,lost,,,,
5.882,lost,,,,
5.894,lost,,,,
5.906,lost,,,,
5.919,lost,,,,
5.933,lost,,,,
5.945,lost,,,,
5.956,lost,,,,
5.969,lost,,,,
5.983,lost,,,,
5.995,lost,,,,
6.007,lost,,,,
6.019,lost,,,,
6.034,lost,,,,
6.046,lost,,,,
6.059,lost,,,,
6.071,lost,,,,
6.085,lost,,,,
6.098,lost,,,,
6.112,lost,,,,
6.125,lost,,,,
6.136,lost,,,,
6.149,lost,,,,
6.160,lost,,,,
6.172,lost,,,,
6.186,lost,,,,
6.199,lost,,,,
6.210,lost,,,,
6.223,lost,,,,
6.235,lost,,,,
6.248,lost,,,,
6.260,lost,,,,
6.275,lost,,,,
6.287,lost,,,,
6.299,lost,,,,
6.312,lost,,,,
6.325,lost,,,,
6.337,lost,,,,
6.347,lost,,,,
6.358,lost,,,,
6.372,lost,,,,
6.384,lost,,,,
6.397,lost,,,,
6.410,lost,,,,
6.421,lost,,,,
6.433,lost,,,,
6.447,lost,,,,
6.461,lost,,,,
6.471,lost,,,,
6.485,lost,,,,
6.498,lost,,,,
6.511,lost,,,,
6.523,lost,,,,
6.533,lost,,,,
6.545,lost,,,,
6.558,lost,,,,
6.571,lost,,,,
6.585,lost,,,,
6.598,lost,,,,
6.610,lost,,,,
6.621,lost,,,,
6.634,lost,,,,
6.647,lost,,,,
6.660,lost,,,,
6.673,lost,,,,
6.686,lost,,,,
6.698,lost,,,,
6.711,lost,,,,
6.723,lost,,,,
6.734,lost,,,,
6.746,lost,,,,
6.761,lost,,,,
6.773,lost,,,,
6.784,lost,,,,
6.797,lost,,,,
6.810,lost,,,,
6.822,lost,,,,
6.834,lost,,,,
6.846,lost,,,,
6.859,lost,,,,
6.873,lost,,,,
6.885,lost,,,,
6.897,lost,,,,
6.910,lost,,,,
6.922,lost,,,,
6.935,lost,,,,
6.946,lost,,,,
6.960,lost,,,,
6.972,lost,,,,
6.983,lost,,,,
6.994,lost,,,,
7.007,lost,,,,
7.019,lost,,,,
7.033,lost,,,,
7.044,lost,,,,
7.058,lost,,,,
7.071,lost,,,,
7.083,lost,,,,
7.095,lost,,,,
7.107,lost,,,,
7.121,lost,,,,
7.132,lost,,,,
7.144,lost,,,,
7.156,lost,,,,
7.170,lost,,,,
7.185,lost,,,,
7.198,lost,,,,
7.211,lost,,,,
7.222,lost,,,,
7.238,lost,,,,
7.252,lost,,,,
7.264,lost,,,,
7.277,lost,,,,
7.290,lost,,,,
7.302,lost,,,,
7.315,lost,,,,
7.331,lost,,,,
7.344,lost,,,,
7.355,lost,,,,
7.367,lost,,,,
7.382,lost,,,,
7.395,lost,,,,
7.406,lost,,,,
7.418,lost,,,,
7.430,lost,,,,
7.444,lost,,,,
7.457,lost,,,,
7.468,lost,,,,
7.480,lost,,,,
7.491,lost,,,,
7.503,lost,,,,
7.515,lost,,,,
7.527,lost,,,,
7.539,lost,,,,
7.551,lost,,,,
7.564,lost,,,,
7.574,lost,,,,
7.585,lost,,,,
7.599,lost,,,,
7.612,lost,,,,
7.621,lost,,,,
7.634,lost,,,,
7.649,lost,,,,
7.664,lost,,,,
7.675,lost,,,,
7.688,lost,,,,
7.702,lost,,,,
7.715,lost,,,,
7.727,lost,,,,
7.740,lost,,,,
7.754,lost,,,,
7.765,lost,,,,
7.777,lost,,,,
7.789,lost,,,,
7.801,lost,,,,
7.817,lost,,,,
7.830,lost,,,,
7.841,lost,,,,
7.854,lost,,,,
7.868,lost,,,,
7.881,lost,,,,
7.892,lost,,,,
7.905,lost,,,,
7.919,lost,,,,
7.932,lost,,,,
7.944,lost,,,,
7.955,lost,,,,
7.968,lost,,,,
7.980,lost,,,,
7.992,lost,,,,
8.005,lost,,,,
8.021,lost,,,,
8.034,lost,,,,
8.047,lost,,,,
8.060,lost,,,,
8.072,lost,,,,
8.085,lost,,,,
8.098,lost,,,,
8.113,lost,,,,
8.125,lost,,,,
8.137,lost,,,,
8.149,lost,,,,
8.163,lost,,,,
8.177,lost,,,,
8.189,lost,,,,
8.201,lost,,,,
8.216,lost,,,,
8.232,lost,,,,
8.245,lost,,,,
8.257,lost,,,,
8.268,lost,,,,
8.282,lost,,,,
8.295,lost,,,,
8.307,lost,,,,
8.320,lost,,,,
8.335,lost,,,,
8.348,lost,,,,
8.361,lost,,,,
8.375,lost,,,,
8.387,lost,,,,
8.400,lost,,,,
8.412,lost,,,,
8.425,lost,,,,
8.439,lost,,,,
8.453,lost,,,,
8.466,lost,,,,
8.481,lost,,,,
8.494,lost,,,,
8.506,lost,,,,
8.519,lost,,,,
8.532,lost,,,,
8.546,lost,,,,
8.558,lost,,,,
8.569,lost,,,,
8.581,lost,,,,
8.595,lost,,,,
8.606,lost,,,,
8.618,lost,,,,
8.634,lost,,,,
8.648,lost,,,,
8.661,lost,,,,
8.672,lost,,,,
8.683,lost,,,,
8.697,lost,,,,
8.710,lost,,,,
8.723,lost,,,,
8.736,lost,,,,
8.751,lost,,,,
8.764,lost,,,,
8.776,lost,,,,
8.788,lost,,,,
8.804,lost,,,,
8.817,lost,,,,
8.830,lost,,,,
8.844,lost,,,,
8.856,lost,,,,
8.869,lost,,,,
8.882,lost,,,,
8.897,lost,,,,
8.909,lost,,,,
8.923,lost,,,,
8.935,lost,,,,
8.947,lost,,,,
8.961,lost,,,,
8.972,lost,,,,
8.985,lost,,,,
8.996,lost,,,,
9.010,lost,,,,
9.023,lost,,,,
9.036,lost,,,,
9.049,lost,,,,
9.062,lost,,,,
9.073,lost,,,,
9.085,lost,,,,
9.100,lost,,,,
9.116,lost,,,,
9.128,lost,,,,
9.139,lost,,,,
9.152,lost,,,,
9.166,lost,,,,
9.178,lost,,,,
9.189,lost,,,,
9.204,lost,,,,
9.218,lost,,,,
9.230,lost,,,,
9.241,lost,,,,
9.253,lost,,,,
9.269,lost,,,,
9.281,lost,,,,
9.293,lost,,,,
9.305,lost,,,,
9.317,lost,,,,
9.330,lost,,,,
9.340,lost,,,,
9.352,lost,,,,
9.365,lost,,,,
9.378,lost,,,,
9.390,lost,,,,
9.403,lost,,,,
9.416,lost,,,,
9.431,lost,,,,
9.444,lost,,,,
9.455,lost,,,,
9.468,lost,,,,
9.484,lost,,,,
9.496,lost,,,,
9.507,lost,,,,
9.521,lost,,,,
9.534,lost,,,,
9.547,lost,,,,
9.558,lost,,,,
9.573,lost,,,,
9.585,lost,,,,
9.597,lost,,,,
9.610,lost,,,,
9.623,lost,,,,
9.636,lost,,,,
9.649,lost,,,,
9.661,lost,,,,
9.674,lost,,,,
9.688,lost,,,,
9.701,lost,,,,
9.714,lost,,,,
9.728,lost,,,,
9.740,lost,,,,
9.752,lost,,,,
9.763,lost,,,,
9.775,lost,,,,
9.789,lost,,,,
9.804,lost,,,,
9.816,lost,,,,
9.829,lost,,,,
9.842,lost,,,,
9.854,lost,,,,
9.866,lost,,,,
9.878,lost,,,,
9.891,lost,,,,
9.904,lost,,,,
9.916,lost,,,,
9.928,lost,,,,
9.941,lost,,,,
9.952,lost,,,,
9.966,lost,,,,
9.977,lost,,,,
9.989,lost,,,,
10.002,lost,,,,
10.017,lost,,,,
10.030,lost,,,,
10.041,lost,,,,
10.055,lost,,,,
10.068,lost,,,,
10.081,lost,,,,
10.091,lost,,,,
10.105,lost,,,,
10.119,lost,,,,
10.132,lost,,,,
10.144,lost,,,,
10.158,lost,,,,
10.171,lost,,,,
10.183,lost,,,,
10.196,lost,,,,
10.208,lost,,,,
10.223,lost,,,,
10.235,lost,,,,
10.247,lost,,,,
10.258,lost,,,,
10.269,lost,,,,
10.282,lost,,,,
10.294,lost,,,,
10.307,lost,,,,
10.320,lost,,,,
10.335,lost,,,,
10.349,lost,,,,
10.360,lost,,,,
10.373,lost,,,,
10.387,lost,,,,
10.401,lost,,,,
10.414,lost,,,,
10.427,lost,,,,
10.438,lost,,,,
10.450,lost,,,,
10.462,lost,,,,
10.475,lost,,,,
10.489,lost,,,,
10.501,lost,,,,
10.512,lost,,,,
10.522,lost,,,,
10.534,lost,,,,
10.550,lost,,,,
10.561,lost,,,,
10.573,lost,,,,
10.584,lost,,,,
10.597,lost,,,,
10.610,lost,,,,
10.623,lost,,,,
10.636,lost,,,,
10.650,lost,,,,
10.663,lost,,,,
10.674,lost,,,,
10.684,lost,,,,
10.699,lost,,,,
10.714,lost,,,,
10.726,lost,,,,
10.738,lost,,,,
10.750,lost,,,,
10.765,lost,,,,
10.777,lost,,,,
10.789,lost,,,,
10.803,lost,,,,
10.817,lost,,,,
10.828,lost,,,,
10.838,lost,,,,
10.851,lost,,,,
10.866,lost,,,,
10.879,lost,,,,
10.890,lost,,,,
10.903,lost,,,,
10.917,lost,,,,
10.930,lost,,,,
10.941,lost,,,,
10.954,lost,,,,
10.969,lost,,,,
10.982,lost,,,,
10.994,lost,,,,
11.007,lost,,,,
11.019,lost,,,,
11.035,lost,,,,
11.048,lost,,,,
11.059,lost,,,,
11.072,lost,,,,
11.086,lost,,,,
11.098,lost,,,,
11.111,lost,,,,
11.124,lost,,,,
11.137,lost,,,,
11.149,lost,,,,
11.160,lost,,,,
11.174,lost,,,,
11.187,lost,,,,
11.199,lost,,,,
11.211,lost,,,,
11.225,lost,,,,
11.237,lost,,,,
11.247,lost,,,,
11.258,lost,,,,
11.274,lost,,,,
11.287,lost,,,,
11.299,lost,,,,
11.311,lost,,,,
11.323,lost,,,,
11.336,lost,,,,
11.348,lost,,,,
11.360,lost,,,,
11.372,lost,,,,
11.386,lost,,,,
11.400,lost,,,,
11.414,lost,,,,
11.425,lost,,,,
11.436,lost,,,,
11.451,lost,,,,
11.464,lost,,,,
11.475,lost,,,,
11.487,lost,,,,
11.503,lost,,,,
11.516,lost,,,,
11.528,lost,,,,
11.541,lost,,,,
11.555,lost,,,,
11.567,lost,,,,
11.580,lost,,,,
11.593,lost,,,,
11.604,lost,,,,
11.617,lost,,,,
11.629,lost,,,,
11.642,lost,,,,
11.653,lost,,,,
11.665,lost,,,,
11.677,lost,,,,
11.689,lost,,,,
11.704,lost,,,,
11.717,lost,,,,
11.728,lost,,,,
11.739,lost,,,,
11.753,lost,,,,
11.766,lost,,,,
11.777,lost,,,,
11.789,lost,,,,
11.803,lost,,,,
11.814,lost,,,,
11.827,lost,,,,
11.840,lost,,,,
11.851,lost,,,,
11.864,lost,,,,
11.877,lost,,,,
11.889,lost,,,,
11.902,lost,,,,
11.915,lost,,,,
11.927,lost,,,,
11.939,lost,,,,
11.953,lost,,,,
11.967,lost,,,,
11.978,lost,,,,
11.990,lost,,,,
12.002,lost,,,,
12.016,lost,,,,
12.030,lost,,,,
12.040,lost,,,,
12.052,lost,,,,
12.065,lost,,,,
12.079,lost,,,,
12.090,lost,,,,
12.102,lost,,,,
12.115,lost,,,,
12.130,lost,,,,
12.142,lost,,,,
12.154,lost,,,,
12.167,lost,,,,
12.183,lost,,,,
12.195,lost,,,,
12.207,lost,,,,
12.221,lost,,,,
12.235,lost,,,,
12.246,lost,,,,
12.257,lost,,,,
12.270,lost,,,,
12.283,lost,,,,
12.295,lost,,,,
12.307,lost,,,,
12.318,lost,,,,
12.330,lost,,,,
12.343,lost,,,,
12.354,lost,,,,
12.365,lost,,,,
12.377,lost,,,,
12.389,lost,,,,
12.404,lost,,,,
12.417,lost,,,,
12.428,lost,,,,
12.441,lost,,,,
12.453,lost,,,,
12.465,lost,,,,
12.478,lost,,,,
12.491,lost,,,,
12.503,lost,,,,
12.516,lost,,,,
12.528,lost,,,,
12.540,lost,,,,
12.553,lost,,,,
12.565,lost,,,,
12.578,lost,,,,
12.591,lost,,,,
12.604,lost,,,,
12.618,lost,,,,
12.633,lost,,,,
12.645,lost,,,,
12.661,lost,,,,
12.673,lost,,,,
12.685,lost,,,,
12.698,lost,,,,
12.712,lost,,,,
12.724,lost,,,,
12.736,lost,,,,
12.749,lost,,,,
12.764,lost,,,,
12.777,lost,,,,
12.789,lost,,,,
12.802,lost,,,,
12.814,lost,,,,
12.825,lost,,,,
12.840,lost,,,,
12.855,lost,,,,
12.867,lost,,,,
12.881,lost,,,,
12.893,lost,,,,
12.904,lost,,,,
12.917,lost,,,,
12.930,lost,,,,
12.941,lost,,,,
12.952,lost,,,,
12.965,lost,,,,
12.977,lost,,,,
12.990,lost,,,,
13.003,lost,,,,
13.017,lost,,,,
13.030,lost,,,,
13.042,lost,,,,
13.053,lost,,,,
13.065,lost,,,,
13.076,lost,,,,
13.088,lost,,,,
13.102,lost,,,,
13.115,lost,,,,
13.127,lost,,,,
13.140,lost,,,,
13.153,lost,,,,
13.164,lost,,,,
13.175,lost,,,,
13.187,lost,,,,
13.203,lost,,,,
13.216,lost,,,,
13.230,lost,,,,
13.243,lost,,,,
13.256,lost,,,,
13.268,lost,,,,
13.282,lost,,,,
13.296,lost,,,,
13.310,lost,,,,
13.322,lost,,,,
13.336,lost,,,,
13.350,lost,,,,
13.363,lost,,,,
13.375,lost,,,,
13.387,lost,,,,
13.402,lost,,,,
13.415,lost,,,,
13.429,lost,,,,
13.442,lost,,,,
13.455,lost,,,,
13.467,lost,,,,
13.478,lost,,,,
13.490,lost,,,,
13.503,lost,,,,
13.516,lost,,,,
13.528,lost,,,,
13.540,lost,,,,
13.554,lost,,,,
13.567,lost,,,,
13.578,lost,,,,
13.592,lost,,,,
13.604,lost,,,,
13.619,lost,,,,
13.633,lost,,,,
13.644,lost,,,,
13.656,lost,,,,
13.672,lost,,,,
13.684,lost,,,,
13.696,lost,,,,
13.711,lost,,,,
13.723,lost,,,,
13.734,lost,,,,
13.746,lost,,,,
13.760,lost,,,,
13.771,lost,,,,
13.783,lost,,,,
13.796,lost,,,,
13.808,lost,,,,
13.820,lost,,,,
13.833,lost,,,,
13.844,lost,,,,
13.858,lost,,,,
13.869,lost,,,,
13.881,lost,,,,
13.894,lost,,,,
13.909,lost,,,,
13.922,lost,,,,
13.934,lost,,,,
13.945,lost,,,,
13.958,lost,,,,
13.971,lost,,,,
13.983,lost,,,,
13.994,lost,,,,
14.009,lost,,,,
14.022,lost,,,,
14.035,lost,,,,
14.047,lost,,,,
14.060,lost,,,,
14.073,lost,,,,
14.086,lost,,,,
14.100,lost,,,,
14.111,lost,,,,
14.125,lost,,,,
14.140,lost,,,,
14.151,lost,,,,
14.164,lost,,,,
14.174,lost,,,,
14.187,lost,,,,
14.200,lost,,,,
14.214,lost,,,,
14.226,lost,,,,
14.238,lost,,,,
14.249,lost,,,,
14.260,lost,,,,
14.272,lost,,,,
14.284,lost,,,,
14.296,lost,,,,
14.307,lost,,,,
14.318,lost,,,,
14.331,lost,,,,
14.346,lost,,,,
14.359,lost,,,,
14.372,lost,,,,
14.386,lost,,,,
14.399,lost,,,,
14.412,lost,,,,
14.425,lost,,,,
14.438,lost,,,,
14.449,lost,,,,
14.464,lost,,,,
14.478,lost,,,,
14.491,lost,,,,
14.504,lost,,,,
14.517,lost,,,,
14.531,lost,,,,
14.543,lost,,,,
14.553,lost,,,,
14.567,lost,,,,
14.580,lost,,,,
14.594,lost,,,,
14.606,lost,,,,
14.619,lost,,,,
14.632,lost,,,,
14.646,lost,,,,
14.657,lost,,,,
14.670,lost,,,,
14.684,lost,,,,
14.698,lost,,,,
14.710,lost,,,,
14.721,lost,,,,
14.733,lost,,,,
14.746,lost,,,,
14.757,lost,,,,
14.770,lost,,,,
14.783,lost,,,,
14.800,lost,,,,
14.812,lost,,,,
14.823,lost,,,,
14.836,lost,,,,
14.850,lost,,,,
14.864,lost,,,,
14.876,lost,,,,
14.889,lost,,,,
14.904,lost,,,,
14.916,lost,,,,
14.928,lost,,,,
14.940,lost,,,,
14.953,lost,,,,
14.965,lost,,,,
14.977,lost,,,,
14.990,lost,,,,
15.004,lost,,,,
15.017,lost,,,,
15.030,lost,,,,
15.042,lost,,,,
15.056,lost,,,,
15.069,lost,,,,
15.081,lost,,,,
15.094,lost,,,,
15.107,lost,,,,
15.121,lost,,,,
15.133,lost,,,,
15.146,lost,,,,
15.158,lost,,,,
15.169,lost,,,,
15.182,lost,,,,
15.195,lost,,,,
15.207,lost,,,,
15.220,lost,,,,
15.231,lost,,,,
15.242,lost,,,,
15.256,lost,,,,
15.270,lost,,,,
15.283,lost,,,,
15.294,lost,,,,
15.306,lost,,,,
15.320,lost,,,,
15.332,lost,,,,
15.344,lost,,,,
15.354,lost,,,,
15.368,lost,,,,
15.381,lost,,,,
15.393,lost,,,,
15.405,lost,,,,
15.420,lost,,,,
15.432,lost,,,,
15.444,lost,,,,
15.458,lost,,,,
15.470,lost,,,,
15.482,lost,,,,
15.494,lost,,,,
15.508,lost,,,,
15.521,lost,,,,
15.534,lost,,,,
15.545,lost,,,,
15.559,lost,,,,
15.571,lost,,,,
15.582,lost,,,,
15.594,lost,,,,
15.607,lost,,,,
15.622,lost,,,,
15.635,lost,,,,
15.646,lost,,,,
15.658,lost,,,,
15.671,lost,,,,
15.685,lost,,,,
15.696,lost,,,,
15.709,lost,,,,
15.720,lost,,,,
15.734,lost,,,,
15.747,lost,,,,
15.758,lost,,,,
15.771,lost,,,,
15.785,lost,,,,
15.798,lost,,,,
15.809,lost,,,,
15.821,lost,,,,
15.835,lost,,,,
15.846,lost,,,,
15.861,lost,,,,
15.873,lost,,,,
15.887,lost,,,,
15.899,lost,,,,
15.912,lost,,,,
15.924,lost,,,,
15.938,lost,,,,
15.950,lost,,,,
15.961,lost,,,,
15.974,lost,,,,
15.988,lost,,,,
16.002,lost,,,,
16.015,lost,,,,
16.029,lost,,,,
16.042,lost,,,,
16.057,lost,,,,
16.068,lost,,,,
16.079,lost,,,,
16.092,lost,,,,
16.106,lost,,,,
16.119,lost,,,,
16.131,lost,,,,
16.145,lost,,,,
16.157,lost,,,,
16.169,lost,,,,
16.181,lost,,,,
16.195,lost,,,,
16.209,lost,,,,
16.223,lost,,,,
16.236,lost,,,,
16.250,lost,,,,
16.264,lost,,,,
16.276,lost,,,,
16.289,lost,,,,
16.300,lost,,,,
16.314,lost,,,,
16.325,lost,,,,
16.336,lost,,,,
16.348,lost,,,,
16.361,lost,,,,
16.373,lost,,,,
16.385,lost,,,,
16.397,lost,,,,
16.411,lost,,,,
16.424,lost,,,,
16.437,lost,,,,
16.449,lost,,,,
16.460,lost,,,,
16.472,lost,,,,
16.485,lost,,,,
16.499,lost,,,,
16.512,lost,,,,
16.525,lost,,,,
16.537,lost,,,,
16.550,lost,,,,
16.564,lost,,,,
16.577,lost,,,,
16.590,lost,,,,
16.603,lost,,,,
16.617,lost,,,,
16.630,lost,,,,
16.641,lost,,,,
16.655,lost,,,,
16.669,lost,,,,
16.682,lost,,,,
16.695,lost,,,,
16.709,lost,,,,
16.722,lost,,,,
16.735,lost,,,,
16.748,lost,,,,
16.761,lost,,,,
16.773,lost,,,,
16.786,lost,,,,
16.799,lost,,,,
16.813,lost,,,,
16.827,lost,,,,
16.838,lost,,,,
16.850,lost,,,,
16.862,lost,,,,
16.874,lost,,,,
16.889,lost,,,,
16.901,lost,,,,
16.915,lost,,,,
16.929,lost,,,,
16.941,lost,,,,
16.954,lost,,,,
16.966,lost,,,,
16.978,lost,,,,
16.990,lost,,,,
17.002,lost,,,,
17.015,lost,,,,
17.029,lost,,,,
17.041,lost,,,,
17.053,lost,,,,
17.065,lost,,,,
17.078,lost,,,,
17.091,lost,,,,
17.102,lost,,,,
17.115,lost,,,,
17.129,lost,,,,
17.142,lost,,,,
17.153,lost,,,,
17.165,lost,,,,
17.179,lost,,,,
17.192,lost,,,,
17.203,lost,,,,
17.215,lost,,,,
17.230,lost,,,,
17.242,lost,,,,
17.253,lost,,,,
17.267,lost,,,,
17.280,lost,,,,
17.294,lost,,,,
17.306,lost,,,,
17.319,lost,,,,
17.333,lost,,,,
17.346,lost,,,,
17.357,lost,,,,
17.369,lost,,,,
17.382,lost,,,,
17.395,lost,,,,
17.411,lost,,,,
17.423,lost,,,,
17.435,lost,,,,
17.450,lost,,,,
17.462,lost,,,,
17.474,lost,,,,
17.487,lost,,,,
17.501,lost,,,,
17.512,lost,,,,
17.526,lost,,,,
17.538,lost,,,,
17.553,lost,,,,
17.566,lost,,,,
17.578,lost,,,,
17.591,lost,,,,
17.604,lost,,,,
17.617,lost,,,,
17.628,lost,,,,
17.640,lost,,,,
17.654,lost,,,,
17.667,lost,,,,
17.680,lost,,,,
17.691,lost,,,,
17.703,lost,,,,
17.717,lost,,,,
17.731,lost,,,,
17.742,lost,,,,
17.756,lost,,,,
17.769,lost,,,,
17.781,lost,,,,
17.792,lost,,,,
17.803,lost,,,,
17.819,lost,,,,
17.831,lost,,,,
17.843,lost,,,,
17.854,lost,,,,
17.868,lost,,,,
17.881,lost,,,,
17.892,lost,,,,
17.905,lost,,,,
17.920,lost,,,,
17.934,lost,,,,
17.945,lost,,,,
17.960,lost,,,,
17.972,lost,,,,
17.985,lost,,,,
17.998,lost,,,,
18.011,lost,,,,
18.025,lost,,,,
18.038,lost,,,,
18.050,lost,,,,
18.062,lost,,,,
18.074,lost,,,,
18.090,lost,,,,
18.103,lost,,,,
18.118,lost,,,,
18.131,lost,,,,
18.144,lost,,,,
18.156,lost,,,,
18.169,lost,,,,
18.182,lost,,,,
18.195,lost,,,,
18.206,lost,,,,
18.220,lost,,,,
18.233,lost,,,,
18.245,lost,,,,
18.257,lost,,,,
18.268,lost,,,,
18.283,lost,,,,
18.298,lost,,,,
18.308,lost,,,,
18.321,lost,,,,
18.336,lost,,,,
18.351,lost,,,,
18.365,lost,,,,
18.376,lost,,,,
18.388,lost,,,,
18.403,lost,,,,
18.416,lost,,,,
18.428,lost,,,,
18.438,lost,,,,
18.453,lost,,,,
18.466,lost,,,,
18.478,lost,,,,
18.490,lost,,,,
18.505,lost,,,,
18.519,lost,,,,
18.530,lost,,,,
18.544,lost,,,,
18.557,lost,,,,
18.570,lost,,,,
18.583,lost,,,,
18.598,lost,,,,
18.611,lost,,,,
18.624,lost,,,,
18.637,lost,,,,
18.652,lost,,,,
18.665,lost,,,,
18.677,lost,,,,
18.691,lost,,,,
18.702,lost,,,,
18.716,lost,,,,
18.731,lost,,,,
18.744,lost,,,,
18.756,lost,,,,
18.770,lost,,,,
18.785,lost,,,,
18.798,lost,,,,
18.811,lost,,,,
18.823,lost,,,,
18.836,lost,,,,
